"",,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13
43,"Govt.  Primary  School, Manai Bambalai (Combined)",Shalbandai,073010506,-,-,-,489,414,903,2,1,3
"",,Shalbandai,073010510,-,-,-,55,21,76,,,
44,"Govt. Girls Primary School, Shalbandai No.2 (Combined)",Shalbandai,073010507,-,-,-,632,480,1112,2,1,3
45,"Govt.  High  School, Amnawar (P.S-1) (Male)",Amnawar,073010601,-,-,-,1116,0,1116,3,0,3
46,"Govt.  High  School, Amnawar (P.S-2) (Female)",Amnawar,073010601,-,-,-,0,936,936,0,3,3
47,"Govt.  Primary  School, No. 2 Amnawar (Combined)",Amnawar,073010602,-,-,-,311,233,544,2,1,3
"",,Amnawar,073010606,-,-,-,120,88,208,,,
48,"Govt:Higher  Secondary School, Amnawar (Male)",Amnawar,073010603,-,-,-,904,0,904,3,0,3
49,"Govt.  Girls Primary  School, Amnawar (Female)",Amnawar,073010603,-,-,-,0,736,736,0,2,2
50,"Govt.  Girls Middle School, Amnawar (Combined)",Amnawar,073010604,-,-,-,761,599,1360,2,2,4
51,"Govt.  Primary  School, No. 1 Amnawar (Combined)",Amnawar,073010605,-,-,-,528,441,969,2,1,3
52,Govt. High School Kulyari (New building) (Combined),Kulyarai,073010704,-,-,-,426,312,738,2,1,3
53,Govt. Primary School Dewana Baba (Combined),Kulyarai,073010705,-,-,-,687,558,1245,2,2,4
54,Govt. High School Dewana Baba (P.S 1) (Male),Kulyarai,073010706,-,-,-,1058,0,1058,3,0,3
55,Govt: High School Dewana Baba( P.S 2) (Female),Kulyarai,073010706,-,-,-,0,824,824,0,3,3
56,Govt. Primary School Kulyari (Combined),Kulyarai,073010701,-,-,-,631,474,1105,2,2,4
57,"Govt.  Primary  School,Khaistababa (Combined)",Kulyarai,073010702,-,-,-,362,268,630,2,1,3
"",,Kulyarai,073010707,-,-,-,124,77,201,,,
58,"Govt.  Middle  School, Kulyarai (Male)",Kulyarai,073010703,-,-,-,1349,0,1349,4,0,4
59,"Govt.  Girls Primary  School, Kulyarai (Female)",Kulyarai,073010703,-,-,-,0,1058,1058,0,3,3
60,"Govt.  Middle  School, Matwani (Combined)",Matwani,073010801,-,-,-,493,392,885,2,1,3
61,"Govt.  Primay  School, Matwani (Male)",Matwani,073010802,-,-,-,1493,0,1493,4,0,4
62,"Govt.  Girls High School, Matwani (P.S-1) (Female)",Matwani,073010802,-,-,-,0,1224,1224,0,4,4
63,"Govt.  Girls Primary  School, Matwani ( Combined)",Matwani,073010803,-,-,-,850,613,1463,2,2,4
64,"Govt.  Girls High  School, Matwani (P.S-2) (Combined)",Matwani,073010804,-,-,-,639,540,1179,2,2,4
"",,Matwani,073010805,-,-,-,50,30,80,,,
65,"Govt.  Primay  School, Dab Sarai (Combined)",Dab,073020101,-,-,-,679,524,1203,2,2,4
66,"Govt.  Primay  School, Foladai (Combined)",Foladai,073020102,-,-,-,370,336,706,1,1,2
67,"Govt.  Primay  School, Bekhanai (Combined)",Bhekhanai,073020103,-,-,-,292,235,527,1,1,2
68,"Govt.  High School, Inzar Maira  (Combined)",Inzar Maira,073020201,-,-,-,901,673,1574,3,1,4
69,"Govt.  Primay  School, Mairagai (Combined)",Mairagai,073020104,-,-,-,615,519,1134,2,2,4
70,"Govt.  Primay  School, Koz Tiraj (Combined)",Koz Tiraj,073020105,-,-,-,496,416,912,2,1,3
71,"Govt.  Primay  School, Bar Tiraj (Combined)",Bar Tiraj,073020106,-,-,-,661,515,1176,2,2,4
72,Govt: Primary School Bakar (Combined),Topai,073020202,-,-,-,494,388,882,2,2,4
73,"Govt.  Girls Community Model  School, Topai (Combined)",Topai,073020203,-,-,-,743,564,1307,2,2,4
74,Govt. Primary School Kot  Soray (Combined),Kot Soray,073020204,-,-,-,346,269,615,1,1,2
75,Govt. Primary School Maradu (Combined),Maradu,073020205,-,-,-,457,356,813,2,1,3
76,"Govt.  Primary  School, Mekhokhpa (Combined)",Mekhokhpa,073020206,-,-,-,416,321,737,1,1,2
77,"Govt.  Primary  School, Awani (Combined)",Awani,073020207,-,-,-,283,253,536,1,1,2
78,"Govt.  Primary  School, Landay Bazar Kot (Combined)",Gishar,073020208,-,-,-,180,133,313,2,2,4
"",,Bazar Kot,073020209,-,-,-,610,517,1127,,,
79,"Govt.  Primay  School, Gul Bandai (Male)",Gulbandai,073020501,-,-,-,1140,0,1140,4,0,4
80,Govt. Girls Middle School Gul Bandai (Female),Gulbandai,073020501,-,-,-,0,935,935,0,3,3
81,"Govt.  Primay  School, Alami Banda (Male)",Alami Banda,073020502,-,-,-,502,0,502,4,0,4
"",,Kotwal,073020503,-,-,-,419,0,419,,,
"",,Bamay,073020504,-,-,-,327,0,327,,,
82,Govt. Middle School Alami Banda (Female),Alami Banda,073020502,-,-,-,0,449,449,0,3,3
"",,Kotwal,073020503,-,-,-,0,341,341,,,
"",,Bamay,073020504,-,-,-,0,273,273,,,
83,"Govt.  High  School, Tangora ( Combined)",Tangora,073020505,-,-,-,292,210,502,1,1,2
84,Govt: Primary School Ramzai (Combined),Tangora,073020507,-,-,-,845,641,1486,2,1,3
85,"Govt.  Girls Primary  School, Tangora  (Combined)",Tangora,073020506,-,-,-,723,538,1261,2,2,4
86,"Govt.  High  School, Ganshal (Combined)",Ganshal,073020302,-,-,-,612,472,1084,2,1,3
87,Govt: Girls Parimary School Ganshal Serai (Combined),Ganshal,073020301,-,-,-,386,334,720,2,1,3
88,Govt. Primary School Dambara (Combined),Gumbat,073020304,-,-,-,625,476,1101,2,1,3
89,Govt. Middle School Gumbat (Combined),Gumbat,073020305,-,-,-,486,345,831,3,1,4
"",,Gumbat,073020303,-,-,-,385,287,672,,,
90,"Govt.  Girls Primary  School, Gumbat  (Combined)",Gumbat,073020306,-,-,-,489,385,874,1,1,2
91,"Govt.  Primay  School, Bilandai (Combined)",Pukhtano Maira,073020401,-,-,-,273,225,498,2,2,4
"",,Mota Khan Dara,073020402,-,-,-,137,113,250,,,
"",,Bilandai,073020403,-,-,-,488,332,820,,,
92,"Govt. Primary School, Kara (Combined)",Banj Kara,073020408,-,-,-,411,327,738,2,2,4
"",,Kara,073020409,-,-,-,286,221,507,,,
93,"Govt. Middle School, Panghalay ( Combined)",Bar Shamnal,073020404,-,-,-,224,167,391,2,2,4
"",,Bar Shamnal,073020410,-,-,-,376,357,733,,,
94,"Govt. Primay  School, Bar Shamnal (Combined)",Bar Shamnal,073020405,-,-,-,518,432,950,2,1,3
95,"Govt. Middle  School, Koz Shamnal (Combined)",Koz Shamnal,073020406,-,-,-,417,339,756,1,1,2
"",,Koz Shamnal,073020411,-,-,-,141,113,254,,,
96,Govt: Girls Primary School Koz Shamnal (Combined),Koz Shamnal,073020407,-,-,-,163,143,306,,,
"",,Koz Shamnal,073020412,-,-,-,277,205,482,1,1,2
97,"Govt.  Higher Secondary  School, Batara (Male)",Batara,073020801,-,-,-,434,0,434,4,0,4
"",,Batara,073020802,-,-,-,719,0,719,,,
"",,Batara,073020803,-,-,-,375,0,375,,,
98,"Govt. Girls Primay  School, Batara (Female)",Batara,073020801,-,-,-,0,365,365,0,3,3
"",,Batara,073020802,-,-,-,0,594,594,,,
"",,Batara,073020803,-,-,-,0,312,312,,,
99,"Govt. Girls Primary  School, Gulono Borai (Combined)",Gulonborai,073020804,-,-,-,576,518,1094,2,2,4
"",,Gulonborai,073020810,-,-,-,118,53,171,,,
100,Govt. Girls Primary School Riyal (P.S-1) (Male),Gulonborai,073020805,-,-,-,331,0,331,4,0,4
"",,Gulonborai,073020806,-,-,-,571,0,571,,,
"",,Gulonborai,073020807,-,-,-,301,0,301,,,
101,"Govt. Girls Primay  School, Riyal (P.S-2) (Female)",Gulonborai,073020805,-,-,-,0,313,313,0,3,3
"",,Gulonborai,073020806,-,-,-,0,465,465,,,
"",,Gulonborai,073020807,-,-,-,0,235,235,,,
102,"Govt. High School, Budal  (Combined)",Budal,073020808,-,-,-,632,481,1113,2,1,3
"",,Budal,073020811,-,-,-,91,66,157,,,
103,"Govt:  Primary School, Budal Maira (Combined)",Budal,073020809,-,-,-,423,343,766,1,1,2
104,"Govt. Middle School, Shangra  (Combined)",Shangra,073020601,-,-,-,418,340,758,1,1,2
405,"Govt.  Girls Primary  School, Shangra  (Combined)",Shangra,073020602,-,-,-,760,613,1373,2,1,3
106,"Govt.  Primary  School, Chalandrai  (Combined)",Chalandrai,073020603,-,-,-,341,273,614,2,2,4
"",,Bairo,073020604,-,-,-,386,331,717,,,
107,"Govt.  Primary  School, Baimpur (Combined)",Baimpur,073020605,-,-,-,519,349,868,1,1,2
108,"Govt.  High  School, Tehra (Combined)",Thera,073020701,-,-,-,246,168,414,2,2,4
"",,Thera,073020702,-,-,-,467,402,869,,,
109,"Govt.  Primary  School, Kot Pandair (Combined)",Kot Makikhel,073020703,-,-,-,373,320,693,1,1,2
110,"Govt. Girls Middle School, Pandair (Combined)",Pandair,073020705,-,-,-,413,328,741,2,1,3
"",,Pandair,073020706,-,-,-,355,312,667,,,
111,"Govt.  Primary  School, Kass  (Combined)",Kass,073020707,-,-,-,379,326,705,3,1,4
"",,Kass,073020708,-,-,-,213,178,391,,,
"",,Rajkand,073020704,-,-,-,121,102,223,,,
112,"Govt.  Primary  School, Sher Ali (Combined)",Sher Ali,073020901,-,-,-,182,158,340,1,1,2
"",,Sher Ali,073020902,-,-,-,335,264,599,,,
113,"Govt.  Primary  School, Kulyar Jaboo (Combined)",Bangiray,073020903,-,-,-,312,219,531,2,1,3
"",,Bangiray,073020904,-,-,-,394,304,698,,,
114,"Govt.  Primary  School, Bangiray (Combined)",Bangiray,073020905,-,-,-,358,304,662,1,1,2
115,"Govt.  High School,Nawan Kalay  (Combined)",Nawan Kalay Panchpaw,011020401,-,-,-,393,262,655,2,1,3
"",,Nawan Kalay Panchpaw,011020407,-,-,-,253,218,471,,,
116,"Govt.  Primary School,Nawan Kalay  (Combined)",Nawan Kalay Panchpaw,011020402,-,-,-,574,470,1044,2,1,3
117,Govt. Girls Primary School Shnai Nawan Kaley (Combined),Nawan Kalay Panchpaw,011020403,-,-,-,160,111,271,2,1,3
"",,Nawan Kalay Panchpaw,011020408,-,-,-,331,322,653,,,
118,"Govt.  Girls Primary School,Nawan Kalay  (Female)",Nawan Kalay Panchpaw,011020404,-,-,-,0,664,664,0,2,2
"",,Nawan Kalay Panchpaw,011020409,-,-,-,0,199,199,,,
119,"Govt. Primary School Shanai, Nawn akaley (Male)",Nawan Kalay Panchpaw,011020404,-,-,-,892,0,892,4,0,4
"",,Nawan Kalay Panchpaw,011020409,-,-,-,283,0,283,,,
120,"Govt.  Primary School,Banda  (Combined)",Banda,011020405,-,-,-,357,288,645,2,1,3
"",,Banda,011020410,-,-,-,271,224,495,,,
121,"Govt. Middle  School,  Banda (Combined)",Banda,011020406,-,-,-,379,289,668,1,1,2
"",,Banda,011020411,-,-,-,156,139,295,,,
122,"Govt.  Primary School,Mula Yousaf  (Male)",Mula Yousaf,011020501,-,-,-,743,0,743,4,0,4
"",,Mula Yousaf,011020506,-,-,-,417,0,417,,,
123,Govt. Girls Primary School Mula Yousaf (Female),Mula Yousaf,011020501,-,-,-,0,519,519,0,2,2
"",,Mula Yousaf,011020506,-,-,-,0,375,375,,,
124,"Govt. Girls High School,Karapa (P.S-1) (Male)",Karapa,011020502,-,-,-,521,0,521,2,0,2
"",,Karapa,011020507,-,-,-,202,0,202,,,
125,"Govt.  Primary School,Karapa (P. S 1) (Male)",Karapa,011020503,-,-,-,416,0,416,2,0,2
"",,Karapa,011020508,-,-,-,270,0,270,,,
"",,Karapa,011020509,-,-,-,312,0,312,,,
126,Govt.Primray School Karapa( P. S 2) (Female),Karapa,011020503,-,-,-,0,229,229,0,2,2
"",,Karapa,011020508,-,-,-,0,280,280,,,
"",,Karapa,011020509,-,-,-,0,239,239,,,
127,"Govt.  Girls High School,Karapa (P.S-2) (Female)",Karapa,011020504,-,-,-,334,256,590,,,
"",,Karapa,011020510,-,-,-,205,123,328,1,1,2
128,"Govt.  High School,Karapa  (Male)",Karapa,011020505,-,-,-,494,0,494,3,0,3
"",,Karapa,011020511,-,-,-,210,0,210,,,
"",,Karapa,011020512,-,-,-,289,0,289,,,
129,"Govt: Girls Primary  School,Karapa (Female)",Karapa,011020502,-,-,-,0,378,490,0,4,4
"",,Karapa,011020507,-,-,-,0,128,128,,,
"",,Karapa,011020505,-,-,-,0,414,414,,,
"",,Karapa,011020511,-,-,-,0,166,166,,,
"",,Karapa,011020512,-,-,-,0,224,224,,,
1,"Govt.  Primary  School, Girarai (Combined)",Girarai,011010101,-,-,-,224,187,411,2,1,3
"",,Girarai,011010102,-,-,-,390,310,700,,,
2,"Govt. High School, Girarai (P.S 1) (Male)",Girarai,011010103,-,-,-,973,0,973,2,0,2
3,"Govt. High School, Girarai (P.S 2) (Female)",Girarai,011010103,-,-,-,0,737,737,0,2,2
4,"Govt.  Primary  School, Kingargalai (Combined)",Kingargalai,011010104,-,-,-,550,443,993,2,2,4
"",,Kingargalai,011010105,-,-,-,262,231,493,,,
5,"Govt. High School, Kingargalai (Combined)",Kingargalai,011010106,-,-,-,960,772,1732,2,2,4
6,"Govt. Girls Primary School, Nanseer (Combined)",Nanseer,011010201,-,-,-,578,435,1013,3,1,4
"",,Nanseer,011010206,-,-,-,342,281,623,,,
7,"Govt: Girls Middle School, Nanseer ( Combined)",Nanseer,011010202,-,-,-,298,219,517,1,1,2
8,"Govt.  Primary  School, Sakho Kas (Combined)",Chor Banda,011010203,-,-,-,265,191,456,1,1,2
9,"Govt.  Primary  School, Kohay (Combined)",Kohay,011010204,-,-,-,337,258,595,2,2,4
"",,Kohay,011010205,-,-,-,617,475,1092,,,
10,"Govt.  High  School, Bampokha (P.S 1) (Combined)",Bampokha,011010301,-,-,-,509,400,909,2,2,4
"",,Bampokha,011010302,-,-,-,353,254,607,,,
"",,Bampokha,011010313,-,-,-,19,23,42,,,
11,"Govt.  Primary  School, Bampokha  (Combined)",Bampokha,011010303,-,-,-,261,203,464,2,1,3
"",,Bampokha,011010304,-,-,-,216,138,354,,,
"",,Bampokha,011010314,-,-,-,317,256,573,,,
12,"Govt. Girls Primary School, Bampokha (Combined)",Bampokha,011010305,-,-,-,654,473,1127,2,1,3
13,"Govt. Girls  Community Primary  School, Bampokha (Combined)",Bampokha,011010306,-,-,-,341,279,620,1,1,2
14,"Govt: High School, Bampokha (P.S 2) ( Combined)",Bampokha,011010307,-,-,-,223,171,394,,,
"",,Bampokha,011010315,-,-,-,420,311,731,2,1,3
15,"Govt.  Primary  School, Bazargay  (Combined)",Bazargay,011010308,-,-,-,477,336,813,2,1,3
"",,Bazargay,011010309,-,-,-,192,126,318,,,
16,"Govt: High School, Bazargay  (Combined)",Bazargay,011010310,-,-,-,929,693,1622,2,2,4
17,"Govt.  Girls High School, Bazargay  (Combined)",Bazargay,011010311,-,-,-,255,195,450,2,2,4
"",,Bazargay,011010316,-,-,-,145,97,242,,,
"",,Bazargay,011010312,-,-,-,241,195,436,,,
18,"Govt.  Primary  School, Leganai  (Combined)",Leganai,011010401,-,-,-,119,95,214,2,1,3
"",,Leganai,011010418,-,-,-,393,298,691,,,
"",,Leganai,011010403,-,-,-,231,150,381,,,
19,"Govt. Girls Primary  School, Leganai  (Combined)",Leganai,011010402,-,-,-,841,667,1508,2,2,4
20,Govt. Primary School No.2 Jowar (Combined),Jowar,011010405,-,-,-,391,269,660,2,1,3
"",,Jowar,011010407,-,-,-,281,226,507,,,
"",,Jowar,011010415,-,-,-,58,34,92,,,
21,"Govt.  High School, Jowar   (Male)",Jowar,011010406,-,-,-,930,0,930,3,0,3
"",,Jowar,011010413,-,-,-,280,0,280,,,
"",,Jowar,011010414,-,-,-,267,0,267,,,
22,Govt: Degree College Jowar (Female),Jowar,011010406,-,-,-,0,667,667,0,3,3
"",,Jowar,011010413,-,-,-,0,209,209,,,
"",,Jowar,011010414,-,-,-,0,219,219,,,
23,"Govt.  Primary  School, No.3  Jowar (Combined)",Jowar,011010409,-,-,-,259,200,459,2,1,3
"",,Jowar,011010417,-,-,-,345,267,612,,,
24,"Govt.  Primary  School, No.1 Jowar  (Combined)",Jowar,011010404,-,-,-,217,171,388,2,1,3
"",,Jowar,011010410,-,-,-,335,235,570,,,
25,Govt. Girls High School Jowar  (Combined),Jowar,011010408,-,-,-,288,250,538,2,2,4
"",,Jowar,011010416,-,-,-,350,218,568,,,
"",,Jowar,011010411,-,-,-,12,12,24,,,
"",,Jowar,011010412,-,-,-,179,143,322,,,
26,"Govt.  Primary  School, Charai (Combined)",Charai,011010501,-,-,-,387,303,690,2,1,3
"",,Charai,011010502,-,-,-,305,227,532,,,
27,"Govt.  High School, Katkala  (Combined)",Katkala,011010504,-,-,-,696,557,1253,2,1,3
28,"Govt.  Primary  School, Katkala  (Combined)",Katkala,011010505,-,-,-,308,227,535,2,2,4
"",,Katkala,011010506,-,-,-,542,338,880,,,
29,"Govt.  Primary  School, Shoprang  (Combined)",Shoprang,011010503,-,-,-,337,232,569,2,1,3
"",,Shoprang,011010509,-,-,-,247,209,456,,,
30,"Govt.  Primary  School, Char   (Combined)",Barmaira,011010507,-,-,-,321,218,539,2,1,3
"",,Char,011010508,-,-,-,618,423,1041,,,
31,"Govt.  Primary School,Bhai Kalay (Combined)",Bhai Kalay,011010601,-,-,-,691,504,1195,2,1,3
32,"Govt.  Middle School,Bhai Kalay (P. S 1) (Male)",Bhai Kalay,011010602,-,-,-,1140,0,1140,2,0,2
33,"Govt.  Middle School,Bhai Kalay (P. S 2) (Female)",Bhai Kalay,011010602,-,-,-,0,859,859,0,2,2
34,"Govt.  Girls Primary School,Bhai Kalay  (Combined)",Bhai Kalay,011010603,-,-,-,548,401,949,2,1,3
"",,Bhai Kalay,011010604,-,-,-,187,136,323,,,
35,"Govt.  High School,Kala Khela (P.S-1) (Combined)",Kala Khela,011010605,-,-,-,452,358,810,2,1,3
"",,Kala Khela,011010606,-,-,-,442,333,775,,,
36,"Govt.  Primary  School,Kala Khela  (Combined)",Kala Khela,011010607,-,-,-,771,550,1321,2,1,3
37,Govt High School Kala Khela (P.S-2) (Combined),Kala Khela,011010608,-,-,-,635,441,1076,2,1,3
38,"Govt. Girls Primary School,Kala Khela ( Combined)",Kala Khela,011010609,-,-,-,815,614,1429,2,2,4
"",,Kala Khela,011010610,-,-,-,70,49,119,,,
39,"Govt.  Primary  School,Sultanwas  (Male)",Sultanwas,011010701,-,-,-,974,0,974,4,0,4
"",,Sultanwas,011010707,-,-,-,409,0,409,,,
40,Govt. Girls Community Model School Sultanwas (Female),Sultanwas,011010701,-,-,-,0,748,748,0,3,3
"",,Sultanwas,011010707,-,-,-,0,280,280,,,
41,"Govt.  Girls Primary  School,Sultanwas  (Female)",Sultanwas,011010702,-,-,-,0,516,516,0,2,2
"",,Sultanwas,011010706,-,-,-,0,266,266,,,
42,Govt. Primary School  Bagh Naseem Sultanwas  (Male),Sultanwas,011010702,-,-,-,662,0,662,3,0,3
"",,Sultanwas,011010706,-,-,-,350,0,350,,,
43,Govt. High School Ghazi Khanai ( P. S 1) (Male),Ghazi Khanai,011010703,-,-,-,1149,0,1149,3,0,3
44,Govt. High School Ghazi Khanai ( P. S 2) (Female),Ghazi Khanai,011010703,-,-,-,0,892,892,0,2,2
45,Govt. Girls Primary School Ghazi Khaney (Combined),Ghazi Khanai,011010704,-,-,-,275,182,457,2,2,4
"",,Ghazi Khanai,011010705,-,-,-,0,922,922,,,
46,Govt.  Primary School Ghazi Khanai  (Male),Ghazi Khanai,011010705,-,-,-,1278,0,1278,3,0,3
47,"Govt.  Higher Secondary School,Gadezai (P.S-1) (Male)",Pacha Kalay,011010801,-,-,-,709,0,709,,,
"",,Pacha Kalay,011010818,-,-,-,109,0,109,3,0,3
"",,Pacha Kalay,011010802,-,-,-,319,0,319,,,
48,"Govt. Girls Higher Secondary School,P/Kalaly (P.S-1) (Female)",Pacha Kalay,011010801,-,-,-,0,531,531,0,2,2
"",,Pacha Kalay,011010818,-,-,-,0,87,87,,,
"",,Pacha Kalay,011010802,-,-,-,0,260,260,,,
49,"Govt. Girls Primary School,  No.1 P/Kalaly (Male)",Pacha Kalay,011010807,-,-,-,1020,0,1020,3,0,3
50,Govt. Girls Primary School No. 2 Pacha Kalay (P.S 1) (Female),Pacha Kalay,11010807,-,-,-,0,777,777,0,2,2
51,Sky Hlak Public School Pacha Kaley (Combined),Pacha Kaley,011010808,-,-,-,644,501,1145,2,1,3
52,"Govt.  Primary  School, Gadezai  (Male)",Pacha Kalay,011010803,-,-,-,296,0,296,3,0,3
"",,Pacha Kalay,011010819,-,-,-,430,0,430,,,
"",,Pacha Kalay,011010804,-,-,-,669,0,669,,,
53,"Govt: Girls Higher Secondary School, P/Kalay (P.S 2) (Female)",Pacha Kalay,011010803,-,-,-,0,305,305,0,3,3
"",,Pacha Kalay,011010819,-,-,-,0,361,361,,,
"",,Pacha Kalay,011010804,-,-,-,0,514,514,,,
54,"Govt. Higher Secondary School,Gadezai (P.S-2) (Combined)",Pacha Kalay,011010806,-,-,-,418,323,741,1,1,2
55,Agriculture Office Pacha Kaley (Combined),Pacha Kalay,011010805,-,-,-,283,208,491,1,1,2
56,"Govt. Girls Primary School, No.2 P/Kalaly (P.S 2) (Female)",Pacha Kalay,011010809,-,-,-,0,574,574,0,2,2
"",,Pacha Kalay,011010820,-,-,-,0,603,603,,,
57,Govt. Primary School Kalabat (Male),Pacha Kalay,011010809,-,-,-,438,0,438,3,0,3
"",,Pacha Kalay,011010820,-,-,-,496,0,496,,,
58,Swat Public School Batai (Female),Batai,011010810,-,-,-,0,398,398,0,3,3
"",,Batai,011010811,-,-,-,0,317,317,,,
"",,Batai,011010812,-,-,-,0,515,515,,,
59,Govt Middle School Batai (Male),Batai,011010810,-,-,-,494,0,494,4,0,4
"",,Batai,011010811,-,-,-,406,0,406,,,
"",,Batai,011010812,-,-,-,745,0,745,,,
60,Govt. Girls Middle School Batai (Combined),Batai,011010814,-,-,-,301,248,549,1,1,2
"",,Batai,011010817,-,-,-,174,141,315,,,
61,"Govt.  Primary School,  No.2 Batai (Combined)",Batai,011010813,-,-,-,478,394,872,1,1,2
62,Govt: High School Batai (Combined),Batai,011010815,-,-,-,270,196,466,2,1,3
"",,Batai,011010816,-,-,-,402,297,699,,,
63,Govt. Primary School Elam (Combined),Elam,011010901,-,-,-,462,292,754,1,1,2
64,Govt. Primary School Malakpur (Male),Malak Pur,011010902,-,-,-,729,0,729,3,0,3
"",,Malak Pur,011010904,-,-,-,381,0,381,,,
65,Govt.Girls Primary School Malakpur Shakar Gunj Baba (Female),Malak Pur,011010902,-,-,-,0,558,558,0,3,3
"",,Malak Pur,011010904,-,-,-,0,276,276,,,
66,"Govt: Primary School, Malakpur Shakar Gunj Baba (P.S 1) (Male)",Malak Pur,011010903,-,-,-,965,0,965,2,0,2
67,"Govt: Primary School, Malakpur Shakar Gunj Baba (P.S 2) (Female)",Malak Pur,011010903,-,-,-,0,797,797,0,2,2
68,Govt. Middle School Balo Khan (Female),Balo Khan,011010905,-,-,-,0,771,771,0,2,2
79,Govt. Primary School Balo Khan (P.S 2) (Male),Balo Khan,011010905,-,-,-,989,0,989,2,0,2
70,Govt. Primary School Balo Khan (P.S 1) ( Combined),Balo Khan,011010906,-,-,-,428,309,737,1,1,2
71,"Govt.  High School,Dokada  (Male)",Dokada,011011001,-,-,-,822,0,822,3,0,3
"",,Dokada,011011005,-,-,-,361,0,361,,,
72,Govt. Girls Primary School Dokada (Female),Dokada,011011001,-,-,-,0,754,754,0,4,4
"",,Dokada,011011005,-,-,-,0,190,190,,,
"",,Dokada,011011002,-,-,-,0,566,566,,,
73,"Govt.  Primary School,Dokada (Male)",Dokada,011011002,-,-,-,696,0,696,2,0,2
74,"Govt.  Primary School,Poland (Combined)",Kursar,011011003,-,-,-,226,167,393,2,1,3
"",,Poland,011011004,-,-,-,553,445,998,,,
75,"Govt.  Primary School,Tanta (Combined)",Tanta,011011101,-,-,-,505,361,866,1,1,2
76,"Govt.  Primary School,Mula Banda (Combined)",Mula Banda,011011102,-,-,-,437,404,841,1,1,2
77,"Govt.  Primary School,Beshonai  (Male)",Beshonai,011011103,-,-,-,526,0,526,2,0,2
"",,Beshonai,011011106,-,-,-,416,0,416,,,
78,"Govt. Girls  Primary School,Beshonai (Female)",Beshonai,011011103,-,-,-,0,398,398,0,2,2
"",,Beshonai,011011106,-,-,-,0,319,319,,,
79,"Govt.  Primary School,Narbatawal  (Combined)",Narbatawal,011011104,-,-,-,775,564,1339,2,1,3
80,Govt. Girls Primary School Narbatawal (Combined),Narbatawal,011011105,-,-,-,441,344,785,1,1,2
81,"Govt.  High School,Torwarsak (P.S-1) (Male)",Torwarsak,011020102,-,-,-,1374,0,1374,4,0,4
"",,Torwarsak,011020118,-,-,-,322,0,322,,,
82,Basic Health Unit Shnai Toorwarsak (Female),Torwarsak,011020102,-,-,-,0,990,990,0,3,3
"",,Torwarsak,011020118,-,-,-,0,219,219,,,
83,"Govt.  High School,Torwarsak (P.S-2) (Combined)",Torwarsak,011020103,-,-,-,732,590,1322,2,2,4
84,Govt.Primary School  No.1 Toorwarsak  (Combined),Torwarsak,011020104,-,-,-,578,441,1019,2,1,3
85,"Govt.   Primary School,Shanai (Male)",Torwarsak,011020109,-,-,-,519,0,519,4,0,4
"",,Torwarsak,011020110,-,-,-,346,0,346,,,
"",,Torwarsak,011020119,-,-,-,239,0,239,,,
"",,Torwarsak,011020120,-,-,-,336,0,336,,,
86,Govt. Middle School Shanai (Female),Torwarsak,011020109,-,-,-,0,387,387,0,3,3
"",,Torwarsak,011020110,-,-,-,0,277,277,,,
"",,Torwarsak,011020119,-,-,-,0,169,169,,,
"",,Torwarsak,011020120,-,-,-,0,251,251,,,
87,"Govt. Primary School,Ali Sher (Combined)",Torwarsak,011020114,-,-,-,582,428,1010,2,1,3
88,"Govt.  Primary School,Mia Sunai(Torwarsak) (Combined)",Torwarsak,011020101,-,-,-,394,265,659,2,1,3
"",,Torwarsak,011020117,-,-,-,312,265,577,,,
89,"Govt. Primary School, No.2 Torwarsak  (PS-1) (Combined)",Torwarsak,011020105,-,-,-,488,395,883,2,2,4
"",,Torwarsak,011020106,-,-,-,384,288,672,,,
90,"Govt. Girls Primary School,Torwarsak  (Combined)",Torwarsak,011020107,-,-,-,309,221,530,1,1,2
91,"Govt: Girls Middle School, Torwarsak  (Combined)",Torwarsak,011020108,-,-,-,699,556,1255,1,1,2
92,"Govt.  Middle School,Jangdara  (Combined)",Torwarsak,011020111,-,-,-,510,405,915,2,1,3
93,Govt. Primary School Jangdara (Combined),Torwarsak,011020112,-,-,-,170,144,314,2,1,3
"",,Torwarsak,011020113,-,-,-,520,395,915,,,
94,"Govt. Primary School, No.2 Torwarsak  (PS-2) (Combined)",Torwarsak,011020115,-,-,-,468,406,874,1,1,2
95,"Govt.  High School,Torwarsak (P.S-3) (Combined)",Torwarsak,011020116,-,-,-,599,461,1060,2,1,3
"",,Torwarsak,011020121,-,-,-,61,46,107,,,
96,"Govt.  High School,Angapur (P.S-1) (Combined)",Anghapur,011020201,-,-,-,600,467,1067,2,1,3
97,"Govt. Primary School, No.2 Angapur   (Male)",Anghapur,011020202,-,-,-,915,0,915,4,0,4
"",,Anghapur,011020209,-,-,-,302,0,302,,,
98,Govt. High School Anghapur (P.S-2) (Female),Anghapur,011020202,-,-,-,0,743,743,0,3,3
"",,Anghapur,011020209,-,-,-,0,266,266,,,
99,"Govt. High School,Angapur (P.S-3)  (Combined)",Anghapur,011020203,-,-,-,607,537,1144,2,2,4
"",,Anghapur,011020204,-,-,-,248,280,528,,,
"",,Anghapur,011020210,-,-,-,212,117,329,,,
