1,2,3,4,5,6,7,8,9,10,11,12,13
,,,,,,,824,635,1459,,,
201,"Govt Higher Secondary School,Bandi Dhondan (Male)",Bandi Dhondan,22021113,,,,730,0,730,3,0,3
,,Bandi Dhondan,22021121,,,,,,,,,
,,Bandi Dhondan,22021114,,,,704,0,704,,,
,,Bandi Dhondan,22021122,,,,,,,,,
,,Bandi Dhondan,22021123,,,,,,,,,
,,,,,,,1434,0,1434,,,
202,"Govt Higher Secondary School,Bandi Dhondan (Female)",Bandi Dhondan,22021113,,,,0,595,595,0,2,2
,,Bandi Dhondan,2202121,,,,,,,,,
,,Bandi Dhondan,22021114,,,,0,550,550,,,
,,Bandi Dhondan,22021122,,,,,,,,,
,,Bandi Dhondan,22021123,,,,,,,,,
,,,,,,,0,1145,1145,,,
203,"Govt Girls High School, BandiDhondan",Bandi Dhondan,22021115,,,,697,578,1275,2,1,3
,,Bandi Dhondan,22021124,,,,,,,,,
,,,,,,,697,578,1275,,,
Bandi Dhondan,22021116,,,,284,0,284,,,,,
Bandi Dhondan,22021125,,,,,,,,,,,
Bandi Dhondan,22021117,,,,287,0,287,,,,,
Bandi Dhondan,22021126,,,,,,,,,,,
Bandi Dhondan,22021118,,,,464,,464,,,,,
,,Bandi Dhondan,22021127,,,,,,,,,
,,,,,,,1035,0,1035,,,
205,"Govt Girls Primary School, BandiDhondan (Female)",Bandi Dhondan,22021116,,,,0,287,287,0,2,2
,,Bandi Dhondan,22021125,,,,,,,,,
,,Bandi Dhondan,22021117,,,,0,279,279,,,
,,Bandi Dhondan,22021126,,,,,,,,,
,,Bandi Dhondan,22021118,,,,0,342,342,,,
,,Bandi Dhondan,22021127,,,,,,,,,
,,,,,,,0,908,908,,,
206,"Govt Middle School, Hazeera",Tarnawai,22020901,,,,763,542,1305,2,1,3
,,,,,,,763,542,1305,,,
207,"Govt Girls Middle School BandiKaloo",Tarnawai,22020902,,,,295,207,502,1,1,2
,,,,,,,295,207,502,,,
208,"Govt Primary School, Kali Dhar",Tarnawai,22020904,,,,497,341,838,1,1,2
,,,,,,,497,341,838,,,
209,"Govt High School, Tarnawai",Tarnawai,22020903,,,,484,391,875,1,1,2
,,,,,,,484,391,875,,,
210,"Govt Primary School, Akhora",Tarnawai,22020905,,,,551,376,927,1,1,2
,,,,,,,551,376,927,,,
211,"Govt Primary School, Ranjan",Tarnawai,22020906,,,,546,366,912,1,1,2
,,,,,,,546,366,912,,,
212,"Govt Primary School, Riala (Male)",Tarnawai,22020907,,,,1281,0,1281,3,0,3
,,,,,,,1281,0,1281,,,
213,"Govt Primary School, Riala(Female)",Tarnawai,22020907,,,,0,957,957,0,2,2
,,,,,,,0,957,957,346,243,589
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"Govt Girls High School,Samundar Katha",Nagri Bala,22040711,,,,519,443,962,2,1,3
,,,,,,,519,443,962,,,
2,"Govt Primery School, Nagri Bala(Male)",Nagri Bala,22040712,,,,907,0,907,3,0,3
,,,,,,,,,,,,
3,"Govt Primery School, Nagri Bala(Female)",Nagri Bala,22040712,,,,0,767,767,0,2,2
,,,,,,,,,,,,
4,"Govt Higher Secondary School,Nagri Bala",Nagri Bala,22040713,,,,371,317,688,2,2,4
,,Nagri Bala,22040714,,,,318,268,586,,,
,,,,,,,689,585,1274,,,
5,"Govt Primery School, Tatial",Nagri Bala,22040715,,,,410,310,720,2,1,3
,,,,,,,,,,,,
6,"Govt Girls Primery School, Tatial",Nagri Bala,22040716,,,,554,406,960,2,1,3
,,,,,,,,,,,,
7,"Govt Middle School, Gali Batangi",Nagri Bala,22040717,,,,647,520,1167,2,1,3
,,,,,,,647,520,1167,,,
8,"Govt Primery School, DakhanNalotha",Nagri Bala,22040718,,,,431,357,788,1,1,2
,,,,,,,431,357,788,,,
9,"Govt High School, Kasala",Akhrota,22040702,,,,698,644,1342,2,2,4
,,,,,,,698,644,1342,,,
10,"Govt Primary School, Kutlian",Akhrota,22040705,,,,268,218,486,1,1,2
,,,,,,,268,218,486,,,
11,"Govt Primary School, Akhrota",Akhrota,22040703,,,,186,141,327,1,1,2
,,Akhrota,22040704,,,,228,155,383,,,
,,,,,,,414,296,710,,,
12,"Govt Girls Middle School, MakolBala",Makol Bala,22040701,,,,373,297,670,1,1,2
,,,,,,,373,297,670,,,
13,"Govt Primery School, DakhanTatreela",Tatreela,22040706,,,,354,279,633,2,1,3
,,Tatreela,22040707,,,,175,120,295,,,
,,,,,,,529,399,928,,,
14,Govt Girls Middle School tatreela,Tatreela,22040708,,,,519,404,923,2,1,3
,,,,,,,,,,,,
15,"Govt Middle School, Tatreela",Tatreela,22040709,,,,280,204,484,1,1,2
,,,,,,,,,,,,
16,"Govt High School, Nathiagali(Male)",Malaach,22040901,,,,377,0,377,3,0,3
,,Malaach,22040902,,,,471,0,471,,,
,,Nathiagali,22050101,,,,63,0,63,,,
,,Donga Gali,22050102,,,,34,0,34,,,
,,Ayubia,22050103,,,,48,0,48,,,
,,Ayubia,22050104,,,,42,0,42,,,
,,Thandiani,22050107,,,,0,0,0,,,
,,,,,,,1035,0,1035,,,
17,"Govt High School, Nathiagali(Female)",Malaach,22040901,,,,0,291,291,0,2,2
,,Malaach,22040902,,,,0,342,342,,,
,,Nathiagali,22050101,,,,0,46,46,,,
,,Donga Gali,22050102,,,,0,24,24,,,
,,Ayubia,22050103,,,,0,30,30,,,
,,Ayubia,22050104,,,,0,28,28,,,
,,Thandiani,22050107,,,,0,0,0,,,
,,,,,,,0,761,761,,,
18,"Govt Girls High School, Malaach",Malaach,22040903,,,,302,208,510,2,2,4
,,Malaach,22040904,,,,542,408,950,,,
,,,,,,,844,616,1460,,,
19,"Govt Girls Primary SchoolMalaach (Kalabaln)",Malaach,22040905,,,,566,394,960,2,1,3
,,,,,,,566,394,960,,,
20,Govt Middle School Badhair,Pasala,22040906,,,,280,223,503,2,1,3
,,Pasala,22040907,,,,282,201,483,,,
,,,,,,,562,424,986,,,
21,"Govt Primery School MairaPasala",Pasala,22040908,,,,182,133,315,2,1,3
,,Pasala,22040910,,,,355,257,612,,,
,,,,,,,537,390,927,,,
22,"Govt High School, Toheedabad",Pasala,22040909,,,,752,561,1313,2,1,3
,,,,,,,752,561,1313,,,
Keri Sarafali,22040911,,,,255,176,431,,,,,
Keri Sarafali,22040912,,,,228,148,376,,,,,
,,Keri Sarafali,22040913,,,,332,254,586,,,
,,,,,,,815,578,1393,,,
24,"Govt Primery School, Kalal Kot",Bagan,22040805,,,,781,584,1365,2,1,3
,,,,,,,,,,,,
25,"Govt Primery School, DannaBagan",Bagan,22040806,,,,179,142,321,1,1,2
,,,,,,,,,,,,
26,"Govt Girls Primary School, Bagan",Bagan,22040807,,,,366,215,581,1,1,2
,,,,,,,,,,,,
27,"Govt Girls Middle School, Bagan(Male)",Bagan,22040808,,,,872,0,872,2,0,2
,,,,,,,,,,,,
28,"Govt Girls Middle School, Bagan(Female)",Bagan,22040808,,,,0,696,696,0,2,2
,,,,,,,,,,,,
29,"Govt Primary School,, Lassan",Lassan,22040801,,,,275,203,478,1,1,2
,,,,,,,275,203,478,,,
30,"Govt Girls High School, KeriRaiki",Jahansa,22040802,,,,606,495,1101,2,1,3
,,,,,,,606,495,1101,,,
31,"Govt Primery School, Jehansa(Male)",Jahansa,22040803,,,,951,0,951,3,0,3
,,,,,,,,,,,,
32,"Govt Primery School, Jehansa(Female)",Jahansa,22040803,,,,0,799,799,0,2,2
,,,,,,,,,,,,
33,Govt High School Keri Raiki,Jahansa,22040804,,,,402,309,711,1,1,2
,,,,,,,402,309,711,,,
34,"Govt Higher SecondarySchool,Tajwal",Changla Gali,22050105,,,,168,137,305,1,1,2
,,Tajwal,75020501,,,,221,213,434,,,
,,,,,,,389,350,739,,,
35,"Govt Higher SecondarySchool,Tajwal (Male)",Tajwal,75020504,,,,1113,0,1113,3,0,3
,,,,,,,,,,,,
36,"Govt Higher SecondarySchool,Tajwal (Female)",Tajwal,75020504,,,,0,905,905,0,2,2
,,,,,,,,,,,,
37,"Govt Girls Primery School,Thunda",Tajwal,75020502,,,,796,703,1499,2,2,4
,,,,,,,796,703,1499,,,
38,"Govt Primary School, Thanda",Tajwal,75020503,,,,394,350,744,1,1,2
,,,,,,,394,350,744,,,
39,"Govt Girls Primery School,Nowshera (Male)",Nowshera,75020506,,,,1083,0,1083,3,0,3
,,,,,,,,,,,,
40,"Govt Girls Primery School,Nowshera (Female)",Nowshera,75020506,,,,0,834,834,0,2,2
,,,,,,,,,,,,
41,"Govt Girls Middle School,Topla",Topla,75020505,,,,680,512,1192,2,1,3
,,,,,,,680,512,1192,,,
42,"Govt Middle School, Pirkot",Pirkot,75020507,,,,718,485,1203,2,1,3
,,,,,,,718,485,1203,,,
43,"Govt Primey School, MairaKhurd (Male)",Namli Maira,22040301,,,,1240,0,1240,3,0,3
,,,,,,,1240,0,1240,,,
44,"Govt Primey School, MairaKhurd (Female)",Namli Maira,22040301,,,,0,1022,1022,0,2,2
,,,,,,,0,1022,1022,,,
45,Govt High School Namli Maira,Namli Maira,22040302,,,,520,438,958,2,1,3
,,Namli Maira,22040314,,,,,,,,,
,,,,,,,520,438,958,,,
46,"Govt Primery School, NamliMaira",Namli Maira,22040303,,,,334,271,605,1,1,2
,,,,,,,334,271,605,,,
47,"Govt Primery School, Jastar",Namli Maira,22040306,,,,523,399,922,2,1,3
,,Namli Maira,22040315,,,,,,,,,
,,,,,,,523,399,922,,,
48,"Govt Girls Primery School, Kutli",Namli Maira,22040307,,,,382,323,705,1,1,2
,,,,,,,382,323,705,,,
49,"Govt Girls Primery School,Upper Maira Kalan",Namli Maira,22040304,,,,684,573,1257,2,1,3
,,,,,,,684,573,1257,,,
50,"Govt Primery School, LowerMaira Kalan",Namli Maira,22040305,,,,760,586,1346,2,1,3
,,,,,,,760,586,1346,,,
51,"Govt Middle School, Noormang",Noormang,22040308,,,,501,431,932,2,1,3
,,,,,,,501,431,932,,,
52,"Govt Middle School, Noormang",Noormang,22040309,,,,541,441,982,2,1,3
,,,,,,,541,441,982,,,
53,"Govt Primery School, Pangoora",Pangoora,22040310,,,,352,308,660,1,1,2
,,,,,,,352,308,660,,,
54,"Govt Middle School, Tharyati",Dhakki Khaitar,22040311,,,,392,376,768,1,1,2
,,,,,,,392,376,768,,,
55,"Govt Middle School, Tharyati",Dhakki Khaitar,22040312,,,,639,541,1180,2,1,3
,,,,,,,639,541,1180,,,
56,"Govt Primery School, DhakkiKhaitar",Dhakki Khaitar,22040313,,,,407,351,758,1,1,2
,,,,,,,407,351,758,,,
57,"Govt Primary School, Galaga",Bagnotor,22040501,,,,616,528,1144,2,1,3
,,,,,,,616,528,1144,,,
58,"Govt Higher Secondary School,Bagnotor",Bagnotor,22040502,,,,755,710,1465,2,2,4
,,,,,,,755,710,1465,,,
59,"Govt Higher Secondary School,Bagnotor",Bagnotor,22040503,,,,316,271,587,2,1,3
,,Bagnotor,22040504,,,,358,278,636,,,
,,,,,,,674,549,1223,,,
60,Govt Primary School Bandi Maira,Bandi Maira,22040505,,,,406,434,840,1,1,2
,,,,,,,406,434,840,,,
61,"Govt Girls Primery School,Cham Rajpoot",Bandi Maira,22040507,,,,403,403,806,1,1,2
,,,,,,,403,403,806,,,
62,"Govt Girls Middle School,   MairaBagh",Bandi Maira,22040508,,,,495,405,900,1,1,2
,,,,,,,495,405,900,,,
63,"Govt Primery School ChatharNath",Bandi Maira,22040509,,,,554,494,1048,2,1,3
,,,,,,,554,494,1048,,,
64,"Govt Girls Primery School,Palkian",Bandi Maira,22040506,,,,531,502,1033,2,1,3
,,,,,,,531,502,1033,,,
65,"Govt Girls Primery School,Chahan",Chahan,22040510,,,,431,337,768,2,1,3
,,Chanan,22040511,,,,307,209,516,,,
,,,,,,,738,546,1284,,,
66,"Govt High School, Beerangali(Male)",Beerangali,22040104,,,,1203,0,1203,3,0,3
,,,,,,,1203,0,1203,,,
67,"Govt High School, Beerangali(Female)",Beerangali,22040104,,,,0,931,931,0,2,2
,,Beerangali,22040111,,,,,,,,,
,,,,,,,0,931,931,,,
68,"Govt Girls Primary School, KeriKhai Berangali",Beerangali,22040105,,,,730,466,1196,2,1,3
,,,,,,,730,466,1196,,,
69,Basic Health Unit .Beerangali,Beerangali,22040102,,,,717,623,1340,2,2,4
,,,,,,,717,623,1340,,,
70,Basic Health Unit .Beerangali,Beerangali,22040103,,,,400,335,735,1,1,2
,,,,,,,400,335,735,,,
71,"Govt Primery School, HaranBeerangali",Beerangali,22040106,,,,491,442,933,1,1,2
,,,,,,,491,442,933,,,
72,"Govt Middle School, Jaffar.",Jahafar,22040107,,,,515,400,915,2,1,3
,,,,,,,515,400,915,,,
73,"Govt Girls Primery School, DakDoga",Jahafar,22040108,,,,448,384,832,1,1,2
,,,,,,,448,384,832,,,
74,Forest Rest House Berangali,Beerangali,22040101,,,,664,539,1203,2,1,3
,,,,,,,664,539,1203,,,
75,"Govt Middle School, Ander Seri",Ander Seri,22040109,,,,506,421,927,2,1,3
,,,,,,,,,,,,
76,"Govt Middle School, Ander Seri",Ander Seri,22040110,,,,450,350,800,1,1,2
,,,,,,,,,,,,
77,"Govt Girls Middle School,Sarbanna",Sarbanna,22040403,,,,526,462,988,2,1,3
,,,,,,,,,,,,
78,"Govt Girls Middle School,Sarbanna",Sarbanna,22040404,,,,337,301,638,1,1,2
,,,,,,,,,,,,
79,"Govt Girls Primary School,Narrian",Sarbanna,22040405,,,,292,184,476,2,1,3
,,Sarbanna,22040406,,,,507,381,888,,,
,,,,,,,799,565,1364,,,
80,"Govt Girls Primery School, Desal",Desal,22040412,,,,279,201,480,2,1,3
,,Desal,22040413,,,,534,359,893,,,
,,,,,,,813,560,1373,,,
81,"Govt Primary School, Desal",Desal,22040414,,,,254,164,418,1,1,2
,,Desal,22040415,,,,234,155,389,,,
,,,,,,,488,319,807,,,
82,"Govt Girls High School, AzizBang",Aziz Bang,22040407,,,,477,366,843,1,1,2
,,,,,,,,,,,,
83,"Govt Girls High School, AzizBang",Aziz Bang,22040408,,,,499,344,843,1,1,2
,,,,,,,,,,,,
84,"Govt Primery School, Khenn",Khen,22040409,,,,253,199,452,2,2,4
,,Khen,22040410,,,,260,189,449,,,
,,Khen,22040411,,,,308,234,542,,,
,,,,,,,821,622,1443,,,
85,"Govt Primery School, MoharKhurd",Mohar Khurd,22040401,,,,379,305,684,2,1,3
,,Mohar Khurd,22040402,,,,353,246,599,,,
,,,,,,,732,551,1283,,,
86,"Govt Primery School, Seergah",Seergah,22040416,,,,281,190,471,1,1,2
,,Saddra,22040417,,,,137,88,225,,,
,,,,,,,418,278,696,,,
87,"Govt Girls Primery School,Jander Bari",Phalkot,22040206,,,,207,150,357,1,1,2
,,Phalkot,22040207,,,,207,123,330,,,
,,,,,,,414,273,687,,,
88,"Govt Girls Primary School,Jhalgram",Phalkot,22040208,,,,325,217,542,2,1,3
,,Phalkot,22040210,,,,351,252,603,,,
,,,,,,,676,469,1145,,,
89,"Govt High School, Phalkot (Male)",Phalkot,22040209,,,,1177,0,1177,3,0,3
,,,,,,,,,,,,
90,"Govt High School, Phalkot(Female)",Phalkot,22040209,,,,0,804,804,0,2,2
,,,,,,,,,,,,
91,"Govt Primary School, Phalkote",Phalkot,22040211,,,,481,365,846,1,1,2
,,,,,,,,,,,,
92,"Govt Primery School KutliPhalkote",Phalkot,22040212,,,,564,398,962,2,1,3
,,,,,,,,,,,,
93,"Govt Primery School KutliPhalkote",Phalkot,22040213,,,,323,250,573,1,1,2
,,,,,,,,,,,,
94,"Govt High School, Malsa",Malsa,22040201,,,,168,146,314,2,2,4
,,Malsa,22040202,,,,178,138,316,,,
,,Malsa,22040203,,,,393,329,722,,,
,,,,,,,739,613,1352,,,
95,"Govt High School, Malsa",Malsa,22040204,,,,160,130,290,2,1,3
,,Phalkot,22040205,,,,343,247,590,,,
,,,,,,,503,377,880,,,
96,"Govt Girls Primary School, Bagh,",Bagh,22040614,,,,701,475,1176,2,1,3
,,Bagh,22040628,,,,,,,,,
,,,,,,,701,475,1176,,,
97,"Govt Girls Primary School,Serian,",Bagh,22040615,,,,388,252,640,2,1,3
,,Bagh,22040629,,,,,,,,,
,,Bagh,22040616,,,,303,237,540,,,
,,Bagh,22040630,,,,,,,,,
,,,,,,,691,489,1180,,,
98,"Govt Girls Primary School,Jumma Bagla,",Bagh,22040617,,,,186,140,326,2,1,3
,,Bagh,22040618,,,,239,168,407,,,
,,,,,,,425,308,733,,,
99,"Govt Primary School, Bagh",Bagh,22040619,,,,286,230,516,2,1,3
,,Bagh,22040621,,,,272,210,482,,,
,,,,,,,558,440,998,,,
100,"Govt Girls Middle School, Bagh",Bagh,22040620,,,,315,239,554,1,1,2
,,Bagh,22040631,,,,,,,,,
,,,,,,,315,239,554,,,
101,"Govt High School, Bagh,",Bagh,22040622,,,,199,135,334,1,1,2
,,Bagh,22040624,,,,100,71,171,,,
,,Bagh,22040625,,,,22,16,38,,,
,,Bagh,22040626,,,,16,15,31,,,
,,Bagh,22040627,,,,21,13,34,,,
,,,,,,,358,250,608,,,
102,"Govt Girls Primary School, DheriMaira",Dheri Kehal,22040601,,,,493,302,795,2,1,3
,,,,,,,,,,,,
103,"Govt Girls Primary School, DheriMaira",Dheri Kehal,22040602,,,,228,130,358,2,1,3
,,Dheri Kehal,22040603,,,,233,129,362,,,
,,,,,,,461,259,720,,,
104,"Govt Primary School, Karati",Bagh,22040623,,,,312,228,540,1,1,2
,,,,,,,312,228,540,,,
105,"Govt Middle School, Dheri Kehal",Dheri Kehal,22040604,,,,685,421,1106,2,1,3
,,,,,,,685,421,1106,,,
106,"Govt Middle School, Dheri Kehal",Dheri Kehal,22040605,,,,278,175,453,2,1,3
,,Dheri Kehal,22040606,,,,236,170,406,,,
,,,,,,,514,345,859,,,
107,"Govt Girls Primary School,Jagian",Jagian Kohalian,22040607,,,,400,171,571,2,1,3
,,Jagian Kohalian,22040608,,,,102,35,137,,,
,,Jagian Kohalian,22040609,,,,83,33,116,,,
,,Jagian Kohalian,22040610,,,,183,66,249,,,
,,Jagian Kohalian,22040611,,,,121,65,186,,,
,,Jagian Kohalian,22040612,,,,41,27,68,,,
,,Jagian Kohalian,22040613,,,,34,14,48,,,
,,,,,,,665,615,1280,,,
108,"Govt Primery School, Dheri Kiala",Thath Karam Shah,75020106,,,,105,94,199,2,1,3
,,Dheri Kiala,75020114,,,,537,433,970,,,
,,,,,,,642,527,1169,,,
109,"Govt Girls Primary School, MairaPain",Maira Tarla,75010602,,,,243,231,474,1,1,2
,,,,,,,243,231,474,,,
110,"Govt High School, Bodla",Majuhan,75010603,,,,416,309,725,1,1,2
,,,,,,,,,,,,
111,"Govt High School, Bodla",Majuhan,75010604,,,,460,343,803,2,1,3
,,,,,,,,,,,,
112,"Govt Middle School, Majuhan",Majuhan,75010605,,,,619,476,1095,2,2,4
,,Majuhan,75010606,,,,210,146,356,,,
,,,,,,,829,622,1451,,,
113,"Govt Primery School, Chappri",Garba,75010601,,,,312,203,515,1,1,2
,,,,,,,312,203,515,,,
114,"Govt Middle School, Masah Gojri(Male)",Masah Gojri,75010607,,,,599,,599,2,0,2
,,Masah Gojri,75010608,,,,232,,232,,,
,,,,,,,831,0,831,,,
115,"Govt Primery School, MasahGojri (Female)",Masah Gojri,75010607,,,,,514,514,0,2,2
,,Masah Gojri,75010608,,,,,160,160,,,
,,,,,,,0,674,674,,,
116,"Govt Primery School, Karach",Karach,75010709,,,,275,213,488,1,1,2
,,,,,,,275,213,488,,,
117,"Govt Primery School, Riala",Mohri Riala,75010711,,,,458,330,788,2,1,3
,,,,,,,458,330,788,,,
118,"Govt Primary School, JabbaBandi",Danak,75010703,,,,203,176,379,1,1,2
,,Mohri Riala,75010710,,,,167,158,325,,,
,,,,,,,370,334,704,,,
119,"Govt Girls Primery School,Darmuchian",Darmuchian,75010701,,,,285,246,531,1,1,2
,,,,,,,285,246,531,,,
120,"Govt Middle School Samwala(Male)",Samwala,75010702,,,,945,0,945,3,0,3
,,,,,,,,,,,,
121,"Govt Middle School Samwala(Female)",Samwala,75010702,,,,0,687,687,0,2,2
,,,,,,,,,,,,
122,"Govt High School, Chandu Maira",Chandu Maira,75010708,,,,480,442,922,2,1,3
,,,,,,,480,442,922,,,
123,"Govt Girls Higher SecondarySchool, Hajia Gali",Hajia Gali,75010704,,,,424,354,778,2,1,3
,,,,,,,,,,,,
124,"Govt Girls Higher SecondarySchool, Hajia Gali",Hajia Gali,75010705,,,,279,211,490,2,1,3
,,Hajia Gali,75010706,,,,232,221,453,,,
,,,,,,,511,432,943,,,
125,"Govt Girls Primery School,Chamnaka",Chamnaka,75010707,,,,792,701,1493,2,2,4
,,,,,,,792,701,1493,,,
126,"Govt Higher SecondarySchool,Langrial (Male)",Langrial,75010803,,,,134,0,134,3,0,3
,,Langrial,75010804,,,,1027,0,1027,,,
,,,,,,,1161,0,1161,,,
127,"Govt Higher SecondarySchool,Langrial (Female)",Langrial,75010803,,,,0,100,100,0,2,2
,,Langrial,75010804,,,,0,797,797,,,
,,,,,,,0,897,897,,,
128,"Govt Girls Primery School GaliThipper",Gali Batgran,75010805,,,,181,84,265,1,1,2
,,Gali Batgran,75010806,,,,242,179,421,,,
,,,,,,,423,263,686,,,
129,"Govt Primery School, Karhakki",Karhaki,75010801,,,,683,502,1185,2,1,3
,,,,,,,,,,,,
130,"Govt Girls Middle School,Karhakki",Karhaki,75010802,,,,343,286,629,1,1,2
,,,,,,,,,,,,
131,"Govt Primery School, Dabran",Dabran,75010807,,,,566,464,1030,2,1,3
,,,,,,,,,,,,
132,"Govt Girls Primery School,Dabran",Dabran,75010808,,,,496,400,896,1,1,2
,,,,,,,,,,,,
133,"Govt Middle School, Manjia",Baseera,75010901,,,,214,132,346,2,1,3
,,Manjia,75010902,,,,248,168,416,,,
,,Jotala,75010903,,,,110,89,199,,,
,,,,,,,572,389,961,,,
134,"Govt Primery School,, FaqirMuhammad",Faqir Muhammad,75010904,,,,221,177,398,2,1,3
,,Dana Noral,75010905,,,,287,202,489,,,
,,Dana Noral,75010906,,,,112,77,189,,,
,,,,,,,620,456,1076,,,
135,"Govt Girls Primery School,Danna Noral",Dana Noral,75010907,,,,251,198,449,2,1,3
,,Dana Noral,75010908,,,,327,230,557,,,
,,Dana Noral,75010909,,,,185,148,333,,,
,,,,,,,763,576,1339,,,
136,"Govt Primery School, Lassan",Lassan,75010910,,,,494,444,938,2,1,3
,,,,,,,494,444,938,,,
137,"Govt Primery School, KeriKalanda",Nara,75011004,,,,354,200,554,1,1,2
138,"Govt Primery School, KeriKalanda",Nara,75011005,,,,592,463,1055,2,1,3
,,,,,,,,,,,,
139,"Govt Primery School, Kalanda(Male)",Nara,75011006,,,,842,0,842,3,0,3
,,,,,,,,,,,,
140,"Govt Primery School, Kalanda(Female)",Nara,75011006,,,,0,716,716,0,2,2
,,,,,,,,,,,,
141,"Govt Girls High School, Bun",Nara,75011007,,,,448,331,779,1,1,2
,,,,,,,448,331,779,,,
142,"Govt Girls Middle School, MairaBala",Maira Bala,75011001,,,,523,465,988,1,1,2
,,,,,,,,,,,,
143,"Govt Girls Primery School, MairaBala",Maira Bala,75011002,,,,208,111,319,1,1,2
,,Maira Bala,75011003,,,,105,78,183,,,
,,,,,,,313,189,502,,,
144,"Govt Girls Primery School, Gohra",Mohri Bad Bhen,75011008,,,,144,78,222,2,1,3
,,Gohra,75011009,,,,218,145,363,,,
,,Gohra,75011010,,,,453,336,789,,,
,,,,,,,815,559,1374,,,
145,"Govt Girls Primery School,Chanjah",Chanja,75011101,,,,364,339,703,2,1,3
,,Chanja,75011102,,,,90,61,151,,,
,,,,,,,454,400,854,,,
146,"Govt High School, Satora (Male)",Satora,75011104,,,,473,0,473,3,0,3
Satora,75011105,,,,418,0,418,,,,,
,,,,,,,891,0,891,,,
147,"Govt Girls Middle School, Satora(Female)",Satora,75011104,,,,0,370,370,0,2,2
,Satora,75011105,,,,0,375,375,,,,
,,,,,,,0,745,745,,,
148,"Govt Primery School, Fateh Abad",Satora,75011106,,,,701,613,1314,2,2,4
,,,,,,,701,613,1314,,,
149,"Govt Primery School, Harlan",Dakhan,75011107,,,,619,494,1113,2,1,3
,,,,,,,619,494,1113,,,
150,"Govt Middle School, Mairlan",Dakhan,75011108,,,,624,515,1139,2,1,3
,,,,,,,624,515,1139,,,
151,"Govt Primery School, KangarHotar",Kangar Hotar,75011103,,,,555,487,1042,2,1,3
,,,,,,,555,487,1042,,,
152,"Govt Middle School, Mari",Kehan,75011109,,,,91,71,162,1,1,2
,Mari,75011110,,,,445,392,837,,,,
,,,,,,,536,463,999,,,
153,"Govt Girls Primery School, Dewal",Dewal Menal,75011201,,,,658,467,1125,2,1,3
,,,,,,,658,467,1125,,,
154,"Govt Primery School DewalManal",Dewal Menal,75011202,,,,710,538,1248,2,1,3
,,,,,,,710,538,1248,,,
155,"Govt Primery School, HariKhaither",Nagri Tarli,75011208,,,,645,452,1097,2,1,3
,,,,,,,645,452,1097,,,
156,"Govt Primery School NagriPayeen",Nagri Tarli,75011209,,,,504,353,857,2,1,3
,,,,,,,504,353,857,,,
157,"Govt High School, Makol Payeen",Makol Tarli,75011210,,,,352,230,582,2,1,3
,Makol Tarli,75011211,,,,507,309,816,,,,
,,,,,,,859,539,1398,,,
158,"Govt Primery School, Chehr",Chehr,75011203,,,,431,333,764,1,1,2
,,,,,,,431,333,764,,,
159,"Govt Girls Primery School,Nalotha",Chehr,75011204,,,,509,325,834,2,1,3
,,,,,,,509,325,834,,,
160,"Govt Girls High School, Sajikot",Sajikot,75011205,,,,498,345,843,2,1,3
,,,,,,,498,345,843,,,
161,"Govt Primery School, Sajikot",Sajikot,75011206,,,,495,390,885,2,2,4
,Sajikot,75011207,,,,321,243,564,,,,
,,,,,,,816,633,1449,,,
162,"Govt Girls Primery School, Lari",Langra,75020201,,,,429,262,691,1,1,2
,,,,,,,429,262,691,,,
163,"Govt Girls Community ModelSchool, Barwal",Langra,75020211,,,,397,306,703,2,2,4
,,Langra,75020212,,,,322,264,586,,,
,,,,,,,719,570,1289,,,
164,"Govt Primery School, Tanaki",Langra,75020213,,,,421,357,778,2,1,3
,,Langra,75020214,,,,203,170,373,,,
,,,,,,,624,527,1151,,,
165,"Govt Primery School, Mahamda(Male)",Langra,75020215,,,,274,0,274,3,0,3
,,Langra,75020216,,,,733,0,733,,,
,,,,,,,1007,0,1007,,,
166,"Govt Primery School, Mahamda(Female)",Langra,75020215,,,,0,220,220,0,2,2
,,Langra,75020216,,,,0,630,630,,,
,,,,,,,0,850,850,,,
167,"Govt Girls Middle School, Langra(Male)",Langra,75020217,,,,1077,0,1077,3,0,3
,,,,,,,1077,0,1077,,,
168,"Govt Girls Middle School, Langra(Female)",Langra,75020217,,,,0,827,827,0,2,2
,,,,,,,0,827,827,,,
169,"Govt Primery School,  BandaSaib Khan",Banda Saib Khan,75020202,,,,272,217,489,2,1,3
,,Banda Saib Khan,75020203,,,,372,273,645,,,
,,,,,,,644,490,1134,,,
170,"Govt Girls Primery School,Banda Saib Khan",Band Saib Khan,75020204,,,,552,426,978,2,2,4
,,Band Saib Khan,75020205,,,,232,180,412,,,
,,,,,,,784,606,1390,,,
171,Govt Primery School Magri Tarli,Langra,75020206,,,,309,207,516,2,1,3
,,Langra,75020207,,,,401,275,676,,,
,,,,,,,710,482,1192,,,
172,"Govt Primery School, Lund",Langra,75020208,,,,348,248,596,2,1,3
,,Langra,75020209,,,,226,125,351,,,
,,,,,,,574,373,947,,,
173,"Abbottabad university OfScience & Technolgoy Havelian",Langra,75020210,,,,373,260,633,1,1,2
,,,,,,,,,,,,
174,"Govt High School, Kuthwal",Kuthwal,22020801,,,,527,460,987,2,1,3
,,,,,,,,,,,,
