57,214. Govt Girls Primary School No.2 Thana,,,Thana Jadeed,12130101,,,233,233,0,2,2
"",,,,12130109,,,558,558,,,,
58,"215. Govt: Girls High School BadamBaghicha",,,Thana Jadeed,12130102,,831,642,"1,473",2,2,4
59,216. Basic Health Unit Butano Khpa Thana,,,Thana Jaded,12130103,,1012,811,"1,823",2,2,4
60,217. Govt: Primary School Haibat Gram,,,Haibat Gram,12130104,,805,,805,2,0,2
61,218. Govt High School Haibatgram,,,Haibat Gram,12130105,,1025,,"1,025",3,0,3
62,219. Govt:Girls Middle School Haibatgram,,,Haibat Gram,12130104,,,593,593,0,4,4
"",,,,12130105,,,815,815,,,,
63,220. Govt: High School Jalala (P.S-1),,,Jalala,12130106,,575,,575,2,0,2
64,221. Govt High School Jalala (P.S-2),,,Jalala,12130107,,1078,,"1,078",3,0,3
65,222. Govt: Girls Middle School Jalala,,,Jalala,12130106,,,465,465,0,4,4
"",,,,12130107,,,905,905,,,,
66,"223. Govt: Pry: School, Gat Koto Ranogai",,,Gatkot Jalala,12130108,,497,340,837,1,1,2
67,"224. Govt: Girls High School Totakan (P.S-1)",,,Totakan,12050101,,290,,290,3,0,3
"",,,,12050102,,391,,391,,,,
"",,,,12050103,,415,,415,,,,
68,225. Govt: High School Totakan,,,Totakan,12050108,,531,,531,4,0,4
"",,,,12050109,,240,,240,,,,
"",,,,12050110,,311,,311,,,,
"",,,,12050111,,314,,314,,,,
69,226. Govt Degree College Totakan,,,Totakan,12050108,,,409,409,0,3,3
"",,,,12050109,,,177,177,,,,
"",,,,12050110,,,233,233,,,,
"",,,,12050111,,,258,258,,,,
70,227. Govt: Primary School No.1 Totakan,,,Totakan,12050104,,621,,621,4,0,4
"",,,,12050105,,476,,476,,,,
"",,,,12050112,,276,,276,,,,
71,"228. Govt: Girls High School Totakan (P.S-2)",,,Totakan,12050101,,,228,228,0,3,3
"",,,,12050102,,,346,346,,,,
"",,,,12050103,,,294,294,,,,
72,"229. Govt: Girls Pry: School, No.1 Totakan",,,Totakan,12050104,,,488,488,0,3,3
"",,,,12050105,,,369,369,,,,
"",,,,12050112,,,199,199,,,,
73,230. Govt: Pry: School No.2 Totakan,,,Totakan,12050106,,336,229,565,1,1,2
74,"231. Govt Girls Primary School No.2Totakan",,,Totakan,12050107,,765,677,"1,442",2,2,4
75,"232. Govt: Girls Centinial Moddle School,Hisar Banda",,,Totakan,12050113,,542,,542,3,0,3
"",,,,12050114,,465,,465,,,,
