"",,Hisara Nehri,035011322,,,,257,0,257,,,
"",Total,,,967,0,967,3,0,3,,,
101,"Govt: Girls Primary School Tangi No.4,(Sahibzadgan Killi) (Male)",Hisara Nehri,035011310,,,,677,0,677,4,0,4
"",,Hisara Nehri,035011311,,,,778,0,778,,,
"",Total,,,1455,0,1455,4,0,4,,,
102,"Govt: Primary School, MirchKilli,(Combined)",Hisara Barani Bala,035011314,,,,399,302,399,2,2,4
"",,Hisara Barani Bala,035011315,,,,579,412,579,,,
"",Total,,,978,714,1692,2,2,4,,,
103,"Govt: Primary School, Yousaf KhanKilli,(Combined)",Hisara Barani Bala,035011316,,,,361,252,361,2,2,4
"",,Hisara Barani Bala,035011317,,,,277,186,277,,,
"",,Hisara Barani Bala,035011318,,,,427,317,427,,,
"",Total,,,1065,755,1820,2,2,4,,,
104,Govt: Primary School Kaniwar,Tangi Nusratzai,035011401,,,,341,0,341,,,
"",,Tangi Nusratzai,035011402,,,,954,0,954,,,
"",Total,,,1295,0,1295,3,0,3,,,
105,"Govt: Girls Primary School,Totakai(Combined)",Gumbati,035011403,,,,242,186,242,2,1,3
"",,Qulba Sherpao,035011404,,,,259,169,259,,,
"",Total,,,501,355,856,2,1,3,,,
106,"Govt: Girls Primary School,Kaniwar,(Female) (P) *",Tangi Nusratzai,035011401,,,,0,260,260,0,3,3
"",(Female),Tangi Nusratzai,035011402,,,,0,753,753,,,
"",Total,,,0,1013,1013,0,3,3,,,
107,"Govt: Primary School, Sheikh MunafKilli,(Combined)",Sherpao,035011501,,,,549,436,549,2,1,3
"",Total,,,549,436,985,2,1,3,,,
108,"Govt: Primary School No.1,Sherpao,(Combined)",Sherpao,035011502,,,,487,387,487,2,2,4
"",,Sherpao,035011503,,,,268,201,268,,,
"",Total,,,755,588,1343,2,2,4,,,
109,"Govt: Girls Primary School, Sherpao,Babagan (Male)",Sherpao,035011504,,,,682,0,682,2,0,2
"",,Sherpao,035011505,,,,666,0,666,,,
"",Total,,,1348,0,1348,2,0,2,,,
110,Govt: Primary School Momin Abad Sherpao,Sherpao,035011504,,,,0,492,492,0,3,3
"",(Female),Sherpao,035011505,,,,0,511,511,,,
"",Total,,,0,1003,1003,0,3,3,,,
111,"Govt: Higher Secondary School, Sherpao,Polling Station No.I (Male)",Sherpao,035011506,,,,474,0,474,,,
"",,Sherpao,035011507,,,,381,0,381,,,
"",,Sherpao,035011508,,,,386,0,386,,,
"",Total,,,1241,0,1241,2,0,2,,,
112,"Govt: Higher Secondary School, Sherpao,Polling Station No.II (Male)",Sherpao,035011509,,,,542,0,542,2,0,2
"",,Sherpao,035011510,,,,457,0,457,,,
"",Total,,,999,0,999,2,0,2,,,
113,"Govt: Higher Secondary School, Sherpao,Polling Station No.III",Sherpao,035011511,,,,842,0,842,4,0,4
"",(Male),Sherpao,035011512,,,,371,0,371,,,
"",,Chack Sherpao,035011513,,,,388,0,388,,,
"",,Sherpao,035011514,,,,740,0,740,,,
"",Total,,,2341,0,2341,4,0,4,,,
114,"Govt: Girls Higher Secondary, School,Sherpao Polling Station No.I,",Sherpao,035011506,,,,0,351,351,0,3,3
"",(Female),Sherpao,035011507,,,,0,280,280,,,
"",,Sherpao,035011508,,,,0,291,291,,,
"",,Sherpao,035011509,,,,0,484,484,,,
"",Total,,,0,1406,1406,0,3,3,,,
115,"Govt: Girls Higher Secondary School,Sherpao, Polling Station No.II",Sherpao,035011510,,,,0,334,334,0,4,4
"",(Female),Sherpao,035011511,,,,0,574,574,,,
"",,Sherpao,035011514,,,,0,636,636,,,
"",,Sherpao,035011512,,,,0,313,313,,,
"",,Chack Sherpao,035011513,,,,0,250,250,,,
"",Total,,,0,2107,2107,0,4,4,,,
116,"Govt: Middle School, Landaki ,",Namoo,035011601,,,,237,0,237,2,0,2
"",(Male),Namoo,035011602,,,,323,0,323,,,
"",,Namoo,035011607,,,,150,0,150,,,
"",,Namoo,035011608,,,,294,0,294,,,
"",Total,,,1004,0,1004,2,0,2,,,
117,"Govt: Primary School, Dang Qilla,",Totakai,035011603,,,,341,0,341,3,0,3
"",(Male),Shagai,035011604,,,,269,0,269,,,
"",,Doba,035011605,,,,320,0,320,,,
"",,Dang Qilla,035011606,,,,240,0,240,,,
"",Total,,,1170,0,1170,3,0,3,,,
118,"Govt: Girls Primary School, Totaki,",Namoo,035011601,,,,0,177,177,0,4,4
"",(Female),Namoo,035011607,,,,0,118,118,,,
"",,Namoo,035011602,,,,0,247,247,,,
"",,Namoo,035011608,,,,0,237,237,,,
"",,Totakai,035011603,,,,0,282,282,,,
"",,Shagai,035011604,,,,0,200,200,,,
"",,Doba,035011605,,,,0,194,194,,,
"",,Dang Qilla,035011606,,,,0,158,158,,,
"",Total,,,0,1613,1613,0,4,4,,,
119,"Govt: Primary School, Gharhi Mian Sahib",Jura,035011701,,,,721,0,721,4,0,4
"",(Male),Sahra Sang,035011702,,,,100,0,100,,,
"",,Sangar,035011703,,,,99,0,99,,,
"",,Ghari Mian Sahib,035011704,,,,188,0,188,,,
"",,Behar Ghari,035011705,,,,539,0,539,,,
"",,Esogai,035011706,,,,95,0,95,,,
"",,Tarlandi,035011707,,,,106,0,106,,,
"",Total,,,1848,0,1848,4,0,4,,,
120,"Govt: Girls Primary School, Gharhi MianSahib",Jura,035011701,,,,0,633,633,0,3,3
"",(Female),Sahra Sang,035011702,,,,0,91,91,,,
"",,Sangar,035011703,,,,0,93,93,,,
"",,Ghari Mian Sahib,035011704,,,,0,160,160,,,
"",,Behar Ghari,035011705,,,,0,415,415,,,
"",,Esogai,035011706,,,,0,56,56,,,
"",,Tarlandi,035011707,,,,0,95,95,,,
"",Total,,,0,1543,1543,0,3,3,,,
121,"Govt: Primary School, Cheena,",China Umarzai,035011801,,,,790,0,790,4,0,4
"",(Male),China Umarzai,035011802,,,,396,0,396,,,
"",,China Umarzai,035011803,,,,106,0,106,,,
"",,China Umarzai,035011810,,,,401,0,401,,,
"",Total,,,1693,0,1693,4,0,4,,,
122,"Govt: Girls Primary School, Cheena,",China Umarzai,035011801,,,,0,647,647,0,3,3
"",(Female),China Umarzai,035011802,,,,0,333,333,,,
"",,China Umarzai,035011810,,,,0,274,274,,,
"",,China Umarzai,035011803,,,,0,87,87,,,
"",Total,,,0,1341,1341,0,3,3,,,
123,"Govt: High School Mirzadher, PollingStation No.I",Mirzadher,035011804,,,,499,0,499,4,0,4
"",(Male),Mirzadher,035011805,,,,476,0,476,,,
"",,Mirzadher,035011806,,,,365,0,365,,,
"",,Mirzadher,035011811,,,,444,0,444,,,
"",Total,,,1784,0,1784,4,0,4,,,
124,"Govt: High School Mirzadher, PollingStation No.II",Mirzadher,035011804,,,,0,394,394,0,3,3
"",(Female),Mirzadher,035011811,,,,0,365,365,,,
"",,Mirzadher,035011805,,,,0,388,388,,,
"",,Mirzadher,035011806,,,,0,331,331,,,
"",Total,,,0,1478,1478,0,3,3,,,
125,"Govt: High School, DildarGharhi,(Combined)",Dildar Ghari,035011807,,,,764,668,764,2,2,4
"",Total,,,764,668,1432,2,2,4,,,
126,"Govt: Primary School No. 1,DildarGharhi(Combined)",Dildar Ghari,035011808,,,,421,338,421,2,1,3
"",,Dildar Ghari,035011809,,,,72,62,72,,,
Total,,,493,400,893,2,1,3,,,,
1,"Govt: Higher Secondary School, Mandani,Polling Station No.I, (Male)",Mandani,035010801,,,,353,0,353,4,0,4
"",,Mandani,035010802,,,,154,0,154,,,
"",,Mandani,035010803,,,,345,0,345,,,
"",,Mandani,035010804,,,,424,0,424,,,
"",,Mandani,035010805,,,,372,0,372,,,
"",Total,,,,,,1648,0,1648,4,0,4
2,"Govt: Higher Secondary School, Mandani,Polling Station No.II, (Male)",Mandani,035010806,,,,277,0,277,4,0,4
"",,Mandani,035010807,,,,285,0,285,,,
"",,Mandani,035010808,,,,275,0,275,,,
"",,Mandani,035010809,,,,598,0,598,,,
"",,Mandani,035010810,,,,387,0,387,,,
"",Total,,,,,,1822,0,1822,4,0,4
3,"Govt: Girls Primary School Mandani,Polling Station-I (Female)",Mandani,035010801,,,,0,302,302,0,3,3
"",,Mandani,035010802,,,,0,115,115,,,
"",,Mandani,035010803,,,,0,293,293,,,
"",,Mandani,035010804,,,,0,332,332,,,
"",,Mandani,035010805,,,,0,278,278,,,
"",Total,,,,,,0,1320,1320,0,3,3
4,"Govt: Girls Primary School Mandani,Polling Station-II(Female)",Mandani,035010806,,,,0,189,189,,,
"",,Mandani,035010807,,,,0,251,251,,,
"",,Mandani,035010808,,,,0,218,218,,,
"",,Mandani,035010809,,,,0,463,463,,,
"",,Mandani,035010810,,,,0,276,276,,,
"",Total,,,,,,0,1397,1397,0,3,3
5,"Govt: High School, Bariband, PollingStation No.I (Male)",Bari Bandan,035010811,,,,289,0,289,3,0,3
"",,Bari Bandan,035010812,,,,287,0,287,,,
"",,Bari Bandan,035010823,,,,289,0,289,,,
"",,Bari Bandan,035010824,,,,289,0,289,,,
"",Total,,,,,,1154,0,1154,3,0,3
6,"Govt: Girls Primary School,Sheikhano(Female)",Bari Bandan,035010811,,,,0,216,216,0,3,3
"",,Bari Bandan,035010823,,,,0,208,208,,,
"",,Bari Bandan,035010812,,,,0,230,230,,,
"",,Bari Bandan,035010824,,,,0,218,218,,,
"",Total,,,,,,0,872,872,0,3,3
7,"Govt: Primary School Mandani Colony(Male)",Bari Bandan,035010814,,,,171,0,171,3,0,3
"",,Bari Bandan,035010815,,,,172,0,172,,,
"",,Bari Bandan,035010816,,,,482,0,482,,,
"",,Bari Bandan,035010825,,,,177,0,177,,,
"",,Bari Bandan,035010826,,,,296,0,296,,,
"",Total,,,,,,1298,0,1298,3,0,3
8,"Govt: High School, Bariband, PollingStation No.II (Male)",Bari Bandan,035010813,,,,883,0,883,2,0,2
"",Total,,,,,,883,0,883,2,0,2
9,"Govt: Primary School, Bariband, PollingStation No.I(Female)",Bari Bandan,035010813,,,,0,662,662,0,4,4
"",,Bari Bandan,035010814,,,,0,143,143,,,
"",,Bari Bandan,035010815,,,,0,149,149,,,
"",,Bari Bandan,035010825,,,,0,130,130,,,
"",,Bari Bandan,035010826,,,,0,266,266,,,
"",,Bari Bandan,035010816,,,,0,373,373,,,
"",Total,,,,,,0,1723,1723,0,4,4
10,"Govt: Girls Middle School, Bariband, (Male)",Bari Bandan,035010817,,,,197,0,197,,,
"",,Bari Bandan,035010818,,,,453,0,453,3,0,
"",,Bari Bandan,035010819,,,,179,0,179,,,
"",,Bari Bandan,035010827,,,,199,0,199,,,
"",Total,,,,,,1028,0,1028,3,0,3
11,"Govt: Primary School, sheikhan Bari Band(Male)",Bari Bandan,035010820,,,,507,0,507,2,0,2
"",,Bari Bandan,035010821,,,,115,0,115,,,
"",,Bari Bandan,035010822,,,,263,0,263,,,
"",Total,,,,,,885,0,885,2,0,2
12,"Govt: Primary School, Bariband, PollingStation No.II(Female)",Bari Bandan,035010817,,,,0,136,136,,,3
"",,Bari Bandan,035010827,,,,0,136,136,,,
"",,Bari Bandan,035010818,,,,0,312,312,0,3,
"",,Bari Bandan,035010819,,,,0,143,143,,,
"",,Bari Bandan,035010820,,,,0,323,323,,,
"",,Bari Bandan,035010821,,,,0,92,92,,,
"",,Bari Bandan,035010822,,,,0,204,204,,,
"",Total,,,,,,0,1346,1346,0,3,3
13,"Govt: Higher Secondary School, Dhakki,(Male)",Dhakki,035010901,,,,247,0,247,,,
"",,Dhakki,035010902,,,,359,0,359,,,
"",,Dhakki,035010903,,,,305,0,305,,,
"",Total,,,,,,911,0,911,3,0,3
14,Govt: Primary School Dhakki (Male),Dhakki,035010904,,,,349,0,349,,,
"",,Dhakki,035010905,,,,472,0,472,3,0,3
"",,Dhakki,035010914,,,,337,0,337,,,
"",Total,,,,,,1158,0,1158,3,0,3
15,"Govt: Girls High School, Dhakki,(Female)",Dhakki,035010901,,,,0,191,191,,,
"",,Dhakki,035010902,,,,0,243,243,,,
"",,Dhakki,035010903,,,,0,218,218,0,3,3
"",,Dhakki,035010904,,,,0,227,227,,,
"",,Dhakki,035010914,,,,0,216,216,,,
"",,Dhakki,035010905,,,,0,348,348,,,
"",Total,,,,,,0,1443,1443,0,3,3
16,Govt: Girls High School dhakki(Female),Dhakki,035010906,,,,0,685,685,0,3,3
"",,Dhakki,035010907,,,,0,265,265,,,
"",,Dhakki,035010915,,,,0,267,267,,,
"",Total,,,,,,0,1217,1217,0,3,3
17,"Govt: Middle School, Dhakki, (Male)",Dhakki,035010906,,,,823,0,823,4,0,4
"",,Dhakki,035010907,,,,386,0,386,,,
"",,Dhakki,035010915,,,,387,0,387,,,
"",Total,,,,,,1596,0,1596,4,0,4
18,"Govt: Girls Primary School, Zaim Karghan(Male)",Kiramat Shah Korona,035010908,,,,753,0,753,2,0,2
"",Total,,,,,,753,0,753,2,0,2
19,"Govt: Girls Higher Secondary School Ziam(Male)",Kiramat Shah Korona,035010909,,,,679,0,679,3,0,3
"",,Kiramat Shah Korona,035010910,,,,542,0,542,,,
"",Total,,,,,,1221,0,1221,3,0,3
20,"Govt: Girls High School, Zaim,(Female)",Kiramat Shah Korona,035010908,,,,0,490,490,0,3,3
"",,Kiramat Shah Korona,035010909,,,,0,491,491,,,
"",,Kiramat Shah Korona,035010910,,,,0,395,395,,,
"",Total,,,,,,0,1376,1376,0,3,3
21,"Govt: Primary School, Ajab Gul Kilay,(Combined)",Sahib Gul Korona,035010911,,,,877,575,877,2,2,4
"",Total,,,,,,877,575,1452,2,2,4
22,"Govt: Girls Primary School, Ajab Gul Kilay,(Combined)",Sahib Gul Korona,035010912,,,,369,284,369,,,
"",,Sahib Gul Korona,035010913,,,,386,255,386,,,
"",,Sahib Gul Korona,035010916,,,,376,266,376,,,
"",Total,,,,,,1131,805,1936,3,2,5
23,"Govt: Primary School Amir Abad, PollingStation No.I (Male)",Amir Abad,035011001,,,,557,0,557,3,0,3
"",,Amir Abad,035011002,,,,521,0,521,,,
"",Total,,,,,,1078,0,1078,3,0,3
24,"Govt: Primary School Amir Abad, PollingStation No.II (Male)",Amir Abad,035011004,,,,1156,0,1156,,,
"",,Amir Abad,035011005,,,,191,0,191,,,
"",,Amir Abad,035011006,,,,198,0,198,,,
"",Total,,,,,,1545,0,1545,4,0,4
25,"Govt: Primary School No.2 Shaukat abad(Male)",Amir Abad,035011003,,,,406,0,406,2,0,2
"",,Amir Abad,035011012,,,,414,0,414,,,
"",Total,,,,,,820,0,820,2,0,2
26,"Govt: Girls Middle School, AmirAbad(Dhakki) (Male)",Amir Abad,035011007,,,,444,0,444,3,0,3
"",,Amir Abad,035011008,,,,775,0,775,,,
"",Total,,,,,,1219,0,1219,3,0,3
27,"Govt: Girls Primary School, Amir Abad,Polling Station No.I(Female)",Amir Abad,035011001,,,,0,408,408,,,
"",,Amir Abad,035011002,,,,0,368,368,0,3,3
"",,Amir Abad,035011003,,,,0,290,290,,,
"",,Amir Abad,035011012,,,,0,294,294,,,
"",Total,,,,,,0,1360,1360,0,3,3
28,"Govt: Girls Primary School, Amir Abad,Polling Station No.II(Female)",Amir Abad,035011004,,,,0,850,850,,,
"",,Amir Abad,035011005,,,,0,127,127,,,
"",,Amir Abad,035011006,,,,0,123,123,,,
"",,Amir Abad,035011007,,,,0,314,314,,,
"",,Amir Abad,035011008,,,,0,507,507,,,
"",Total,,,,,,0,1921,1921,0,4,4
29,"Govt: Primary School, Charchano Khat,(Male)",Sarki kasharan,035011009,,,,880,0,880,2,0,2
"",Total,,,,,,880,0,880,2,0,2
30,"Govt: Middle School, CharchanoKhat,(Female)",Sarki kasharan,035011009,,,,0,546,546,0,3,3
"",,Sarki kasharan,035011010,,,,0,270,270,,,
"",,Sarki kasharan,035011011,,,,0,240,240,,,
"",,Sarki kasharan,035011013,,,,0,228,228,,,
"",Total,,,,,,0,1284,1284,0,3,3
31,"Govt: Primary School no.2 pasand killy(Male)",Sarki kasharan,035011010,,,,445,0,445,,,
"",,Sarki kasharan,035011011,,,,390,0,390,,,
"",,Sarki kasharan,035011013,,,,367,0,367,,,
"",Total,,,,,,1202,0,1202,3,0,3
""
32,"Govt: Primary School Hisara Nehri, (Male)",Hisara Barani Payan,035011205,,,,156,0,156,3,0,3
"",,Hisara Barani Payan,035011206,,,,340,0,340,,,
"",,Hisara Barani Payan,035011207,,,,521,0,521,,,
"",,Hisara Barani Payan,035011208,,,,178,0,178,,,
"",Total,,,,,,1195,0,1195,3,0,3
33,"Govt: Primary School Wazir Killi Kochaki(Male)",Hisara Barani Payan,035011201,,,,368,0,368,4,0,4
"",,Hisara Barani Payan,035011202,,,,121,0,121,,,
"",,Hisara Barani Payan,035011203,,,,618,0,618,,,
"",,Hisara Barani Payan,035011204,,,,355,0,355,,,
"",,Hisara Barani Payan,035011218,,,,95,0,95,,,
"",Total,,,,,,1557,0,1557,4,0,4
34,"Basic Health Unit,  Hisara Nehri (Female)",Hisara Barani Payan,035011201,,,,0,245,245,0,3,3
"",,Hisara Barani Payan,035011202,,,,0,95,95,,,
"",,Hisara Barani Payan,035011218,,,,0,85,85,,,
"",,Hisara Barani Payan,035011203,,,,0,422,422,,,
"",,Hisara Barani Payan,035011204,,,,0,257,257,,,
"",Total,,,,,,0,1104,1104,0,3,3
35,"Govt: Girls Primary School QadimKilly(Female)",Hisara Barani Payan,035011205,,,,0,96,96,0,2,2
"",,Hisara Barani Payan,035011206,,,,0,175,175,,,
"",,Hisara Barani Payan,035011207,,,,0,335,335,,,
"",,Hisara Barani Payan,035011208,,,,0,108,108,,,
"",Total,,,,,,0,714,714,0,2,2
36,"Basic Health Unit, Dado Killi (Male)",Hisara Barani Payan,035011209,,,,349,0,349,,,
"",,Hisara Barani Payan,035011210,,,,236,0,236,,,
"",,Hisara Barani Payan,035011211,,,,214,0,214,,,
"",,Hisara Barani Payan,035011212,,,,159,0,159,,,
"",,Hisara Barani Payan,035011213,,,,296,0,296,,,
"",,Hisara Barani Payan,035011219,,,,318,0,318,,,
"",Total,,,,,,1572,0,1572,4,0,4
37,"Govt: Girls Middle School, DadoKilli,(Female)",Hisara Barani Payan,035011209,,,,0,243,243,,,
"",,Hisara Barani Payan,035011219,,,,0,221,221,,,
"",,Hisara Barani Payan,035011210,,,,0,175,175,0,3,3
"",,Hisara Barani Payan,035011211,,,,0,148,148,,,
"",,Hisara Barani Payan,035011212,,,,0,100,100,,,
"",,Hisara Barani Payan,035011213,,,,0,223,223,,,
"",Total,,,,,,0,1110,1110,0,3,3
38,"Govt: High School, Dado Killi, (Male)",Hisara Barani Payan,035011214,,,,293,0,293,,,
"",,Hisara Barani Payan,035011215,,,,245,0,245,,,
"",,Hisara Barani Payan,035011216,,,,375,0,375,,,
"",,Hisara Barani Payan,035011217,,,,311,0,311,,,
"",Total,,,,,,1224,0,1224,3,0,3
39,"Govt: Girls Primary School Haji TajuddinMashin(Female)",Hisara Barani Payan,035011214,,,,0,194,194,,,
"",,Hisara Barani Payan,035011215,,,,0,159,159,0,2,2
"",,Hisara Barani Payan,035011216,,,,0,247,247,,,
"",,Hisara Barani Payan,035011217,,,,0,212,212,,,
"",Total,,,,,,0,812,812,0,2,2
"",,,,,,,,,,,,
40,"Govt: Higher Secondary School,Umarzai, Polling Station No.I, (Male)",Umarzai,034020304,,,,1389,0,1389,4,0,4
"",,Umarzai,034020305,,,,1323,0,1323,,,
"",Total,,,,,,2712,0,2712,4,0,4
41,"Govt: Girls Primary School No.1,Umarzai, (Male)",Umarzai,034020301,,,,538,0,538,,,
"",,Umarzai,034020302,,,,305,0,305,,,
"",,Umarzai,034020303,,,,268,0,268,,,
"",,Umarzai,034020319,,,,459,0,459,,,
"",,Umarzai,034020320,,,,305,0,305,,,
"",Total,,,,,,1875,0,1875,4,0,4
42,"Govt: Girls Higher Secondary School,Umarzai, Polling Station No.I, (Female)",Umarzai,034020304,,,,0,1154,1154,0,4,4
"",,Umarzai,034020305,,,,0,999,999,,,
"",Total,,,,,,0,2153,2153,0,4,4
""
43,"Govt: Girls Higher Secondary School,Umarzai, Polling Station No.II, (Female)",Umarzai,034020301,,,,0,287,287,0,4,4
"",,Umarzai,034020306,,,,0,757,757,,,
"",,Umarzai,034020319,,,,0,540,540,,,
"",Total,,,,,,0,1584,1584,0,4,4
44,"Govt: High School Gul Khitab KoroonaUmarzai (Male)",Umarzai,034020306,,,,964,0,964,3,0,3
"",Total,,,,,,964,0,964,3,0,3
45,"Govt: Higher Secondary School,Umarzai, Polling Station No.II, (Male)",Umarzai,034020307,,,,619,0,619,4,0,4
"",,Umarzai,034020308,,,,586,0,586,,,
"",Total,,,,,,1205,0,1205,4,0,4
46,"Govt: Shaheed Nangyal Tariq SintinintalModel School, TurangzaiP Station No.I(Male)",Umarzai,034020309,,,,649,0,649,4,0,4
"",,Umarzai,034020310,,,,652,0,652,,,
"",Total,,,,,,1301,0,1301,4,0,4
47,"Govt: Shaheed Nangyal Tariq SintinintalModel School, TurangzaiP Station No.II(Male)",Umarzai,034020311,,,,391,0,391,2,0,2
"",,Umarzai,034020321,,,,387,0,387,,,
"",Total,,,,,,778,0,778,2,0,2
48,"Govt: Primary School Gul KhitabKoroona Umarzai(Female)",Umarzai,034020302,,,,0,228,228,0,2,2
"",,Umarzai,034020303,,,,0,215,215,,,
"",,Umarzai,034020320,,,,0,226,226,,,
"",Total,,,,,,0,669,669,0,2,2
49,"Govt: Primary School No.1, Umarzai,(Male)",Umarzai,034020312,,,,544,0,544,4,0,4
"",,Umarzai,034020313,,,,667,0,667,,,
"",,Umarzai,034020314,,,,641,0,641,,,
"",Total,,,,,,1852,0,1852,4,0,4
50,"Govt: Girls Higher Secondary School,Umarzai, Polling Station No.III,(Female)",Umarzai,034020307,,,,0,532,532,0,3,3
"",,Umarzai,034020308,,,,0,536,536,,,
"",Total,,,,,,0,1068,1068,0,3,3
51,"Govt: Girls Primary School Sarwar AbadUmarzai (Female)",Umarzai,034020312,,,,0,473,473,0,3,3
"",,Umarzai,034020313,,,,0,501,501,,,
"",,Umarzai,034020314,,,,0,493,493,,,
"",Total,,,,,,0,1467,1467,0,3,3
52,"Govt: Girls Primary School, AmanAbad,(Female)",Umarzai,034020309,,,,0,503,503,0,3,3
"",,Umarzai,034020310,,,,0,482,482,,,
"",,Umarzai,034020311,,,,0,287,287,,,
"",,Umarzai,034020321,,,,0,313,313,,,
"",Total,,,,,,0,1585,1585,0,3,3
53,"Govt: Primary School, NishanAbad,(Combined)",Umarzai,034020315,,,,452,314,766,2,2,4
"",,Umarzai,034020316,,,,399,318,717,,,
"",Total,,,,,,851,632,1483,2,2,4
54,"Govt: Primary School, ChitlaDheri,(Male)",Chack Kaka Khel,034020317,,,,242,0,242,3,0,3
"",,Chack Amir Khan,034020318,,,,997,0,997,,,
"",Total,,,,,,1239,0,1239,3,0,3
55,"Govt: Primary School, Ayaz Killi,(Female)",Chack Kaka Khel,034020317,,,,0,199,199,0,2,2
"",,Chack Amir Khan,034020318,,,,0,773,773,,,
"",Total,,,,,,0,972,972,0,2,2
56,"Govt: Primary School, Akhun Dheri,(Male)",Akhun Dheri,034020401,,,,511,0,511,3,0,3
"",,Akhun Dheri,034020412,,,,499,0,499,,,
"",Total,,,,,,1010,0,1010,3,0,3
57,"Govt: Girls Degree College akhundheriUmarzai (Male)",Akhun Dheri,034020402,,,,364,0,364,3,0,3
"",,Akhun Dheri,034020403,,,,763,0,763,,,
"",,Akhun Dheri,034020413,,,,339,0,339,,,
"",Total,,,,,,1466,0,1466,3,0,3
58,"Basic Health Unit, AkhonDheri,(Female)",Akhon Dheri,034020401,,,,0,332,332,0,3,3
"",,Akhon Dheri,034020402,,,,0,243,243,,,
"",,Akhon Dheri,034020403,,,,0,580,580,,,
"",,Akhun Dheri,034020412,,,,0,367,367,,,
"",,Akhun Dheri,034020413,,,,0,248,248,,,
"",Total,,,,,,0,1770,1770,0,3,3
59,"Govt: Middle School Mehmood Abad,Polling Station No.I, (Combined)",Mehmood Abad,034020404,,,,432,318,750,1,1,2
"",Total,,,,,,432,318,750,1,1,2
60,"Govt: Primary School Mehmood Abad,(Male)",Mehmood Abad,034020405,,,,612,0,612,4,0,4
"",,Mehmood Abad,034020406,,,,613,0,613,,,
"",,Mehmood Abad,034020407,,,,596,0,596,,,
"",Total,,,,,,1821,0,1821,4,0,4
61,"Govt: Middle School Mehmood Abad,Polling Station No.II, (Female)",Mehmood Abad,034020405,,,,0,463,463,0,3,3
"",,Mehmood Abad,034020406,,,,0,439,439,,,
"",,Mehmood Abad,034020407,,,,0,435,435,,,
"",Total,,,,,,0,1337,1337,0,3,3
62,"Govt: Primary School, Chindro Dag(Ghani Korona Umarzai),  (Male)",Chindro Dag,034020408,,,,375,0,375,2,0,2
"",,Chindro Dag,034020409,,,,399,0,399,,,
"",Total,,,,,,774,0,774,2,0,2
63,"Govt: Primary School,  Nan Killi (Male)",Chindro Dag,034020410,,,,228,0,228,3,0,3
"",,Chindro Dag,034020411,,,,501,0,501,,,
"",,Chindro Dag,034020414,,,,219,0,219,,,
"",,Chindro Dag,034020415,,,,242,0,242,,,
"",Total,,,,,,1190,0,1190,3,0,3
64,"Govt: Girls Primary School, QadeemAbad No. 2, (Female)",Chindro Dag,034020408,,,,0,298,298,0,2,2
"",,Chindro Dag,034020409,,,,0,299,299,,,
"",,Chindro Dag,034020410,,,,0,150,150,,,
"",,Chindro Dag,034020411,,,,0,335,335,,,
"",,Chindro Dag,034020414,,,,0,150,150,,,
"",,Chindro Dag,034020415,,,,0,166,166,,,
"",Total,,,,,,0,1398,1398,0,2,2
65,"Govt: Primary School, Shalmano Killi,(Male)",Mera Umarzai,034020501,,,,718,0,718,4,0,4
"",,Mera Umarzai,034020502,,,,613,0,613,,,
"",Total,,,,,,1331,0,1331,4,0,4
66,"Govt: Primary School Kuladhand PayanPS No.II (Male)",Mera Umarzai,034020503,,,,221,0,221,2,0,2
"",,Mera Umarzai,034020504,,,,229,0,229,,,
"",,Mera Umarzai,034020513,,,,177,0,177,,,
"",Total,,,,,,627,0,627,2,0,2
67,"Govt: High School, Kuladand,PolingStation No. I, (Male)",Mera Umarzai,034020505,,,,383,0,383,4,0,4
"",,Mera Umarzai,034020507,,,,446,0,446,,,
"",,Mera Umarzai,034020508,,,,423,0,423,,,
"",,Mera Umarzai,034020514,,,,371,0,371,,,
"",Total,,,,,,1623,0,1623,4,0,4
68,"Govt: Primary School, Haji Abad(Female)",Mera Umarzai,034020501,,,,0,557,557,0,3,3
"",,Mera Umarzai,034020502,,,,0,441,441,,,
"",,Mera Umarzai,034020503,,,,0,156,156,,,
"",,Mera Umarzai,034020504,,,,0,159,159,,,
"",,Mera Umarzai,034020513,,,,0,113,113,,,
"",Total,,,,,,0,1426,1426,0,3,3
""
69,"Govt: High School, Kuladand,PolingStation No. II, (Female)",Mera Umarzai,034020505,,,,0,301,301,0,2,2
"",,Mera Umarzai,034020507,,,,0,338,338,,,
"",,Mera Umarzai,034020508,,,,0,283,283,,,
"",,Mera Umarzai,034020514,,,,0,285,285,,,
"",Total,,,,,,0,1207,1207,0,2,2
70,"Govt: High School, Zarbab Gharhi,Polling Station No.I, (Male)",Zarbab Ghari,034020509,,,,285,0,285,3,0,3
"",,Zarbab Ghari,034020510,,,,692,0,692,,,
"",,Zarbab Ghari,034020515,,,,271,0,271,,,
"",Total,,,,,,1248,0,1248,3,0,3
71,"Govt: High School, Zarbab Gharhi,Polling Station No.II, (Female)",Zarbab Ghari,034020509,,,,0,208,208,0,2,2
"",,Zarbab Ghari,034020510,,,,0,502,502,,,
"",,Zarbab Ghari,034020515,,,,0,165,165,,,
"",Total,,,,,,0,875,875,0,2,2
72,"Govt: Primary School, KuladhandPayan(Male)",Mera Umarzai,034020506,,,,750,0,750,2,,2
"",Total,,,,,,750,0,750,2,0,2
