1,2,3,4,5,6,7,8,9,10,11,12,13
,,,,,,0,804,804,,,,
72,Government Primary School Neelishang,Neelishang Sharqi,20010505,,,,481,314,795,1,1,2
,,,,,,481,314,795,,,,
73,Government Primary School Matta Neeli Shang,Neelishang Gharbi,20010506,,,,1099,0,1099,2,0,2
,,,,,,1099,0,1099,,,,
74,Government Primary School Lundi,Neeli Shang Gharbi,20010506,,,,0,675,675,0,1,1
,,,,,,0,675,675,,,,
75,Government Masjid Primary School Khet P.S 1,Rajdhari Janobi,20010503,,,,318,222,540,1,1,2
,,,,,,318,222,540,,,,
76,Goverrnment Masjid Primar School Khet P. S 2,Rajdhari Janobi,20010504,,,,618,378,996,1,1,2
,,,,,,618,378,996,,,,
77,Government Girls Primary School Rajdhari,Rajdhari Shamali,20010507,,,,204,134,338,1,1,2
,Rajdhari Shamali,20010508,,,,496,335,831,,,,
,,,,,,700,469,1169,,,,
78,"Government Girls Higher Secondary SchoolBanian P.S 1",Banian,20020909,,,,200,0,200,2,0,2
,Banian,20020912,,,,242,0,242,,,,
,Banian,20020913,,,,270,0,270,,,,
,Banian,20020914,,,,263,0,263,,,,
,,,,,,975,0,975,,,,
79,Government Primary School Banian,Banian,20020910,,,,292,0,292,2,0,2
Banian,20020911,,,,428,0,428,,,,,
,,,,,720,0,720,,,,,
Banian,20020909,,,,0,154,154,,,,,
,Banian,20020910,,,,0,228,228,,,,
,Banian,20020911,,,,0,306,306,,,,
,Banian,20020912,,,,0,174,174,,,,
,Banian,20020913,,,,0,181,181,,,,
,Banian,20020914,,,,0,176,176,,,,
,,,,,,0,1219,1219,,,,
81,Government High School Dagai,Dagai,20020905,,,,262,206,468,1,1,2
,Dagai,20020906,,,,277,171,448,,,,
,,,,,,539,377,916,,,,
82,Government Primary School Taya Jadeed,Dagai,20020907,,,,361,245,606,1,1,2
,Dagai,20020908,,,,223,165,388,,,,
,,,,,,584,410,994,,,,
83,Basic Helath Unit Kharary,Deedal,20020903,,,,472,0,472,2,0,2
,Deedal,20020904,,,,257,0,257,,,,
,,,,,,729,0,729,,,,
84,Government Primary School Khararhy,Deedal,20020901,,,,482,0,482,2,0,2
,Deedal,20020902,,,,348,0,348,,,,
,,,,,,830,0,830,,,,
85,Government Girls Primary School Kharary,Deedal,20020901,,,,0,338,338,0,2,2
,Deedal,20020902,,,,0,217,217,,,,
,Deedal,20020903,,,,0,357,357,,,,
,Deedal,20020904,,,,0,191,191,,,,
,,,,,,0,1103,1103,,,,
86,Government High School Bandigo,Bandigo,20021001,,,,745,570,1315,1,1,2
,,,,,,745,570,1315,,,,
87,Government Primary School Bandigo,Bandigo,20021002,,,,287,220,507,1,1,2
,,,,,,287,220,507,,,,
88,Government Primary School Takya,Dharian,20021006,,,,342,294,636,1,1,2
,Dharian,20021007,,,,127,73,200,,,,
,Dharian,20021008,,,,197,112,309,,,,
,,,,,,666,479,1145,,,,
89,Government Primary School Chohan,Chohan,20021003,,,,752,515,1267,1,1,2
,,,,,,752,515,1267,,,,
90,Basic Health Unit Batian,Chohan,20021004,,,,503,357,860,1,1,2
,,,,,,503,357,860,,,,
91,Government Primary School Garang,Chohan,20021005,,,,386,284,670,1,1,2
,,,,,,386,284,670,,,,
92,Government Girls Primary School Sharif Abad,Kuza Banda,20020701,,,,239,160,399,2,1,3
,Kuza Banda,20020702,,,,599,397,996,,,,
,,,,,,838,557,1395,,,,
93,Basic Health Unit KherAbad,Kuza Banda,20020703,,,,251,188,439,1,1,2
Kuza Banda,20020705,,,,234,160,394,,,,,
,,,,,485,348,833,,,,,
94,Government Girls Primary School Kangri,Kuza Banda,20020704,,,,440,304,744,1,1,2
,,,,,,440,304,744,,,,
95,Government High School Bilandkot,Bilandkot,20020706,,,,553,,553,3,0,3
,Bilandkot,20020707,,,,242,,242,,,,
,Bilandkot,20020710,,,,185,,185,,,,
,Saidra,20020711,,,,214,,214,,,,
,Saidra,20020712,,,,116,,116,,,,
,,,,,,1310,0,1310,,,,
96,Government High School Meeran,Bilandkot,20020708,,,,455,304,759,1,1,2
,Bilandkot,20020709,,,,223,142,365,,,,
,,,,,,738,446,1184,,,,
97,Government Primary School Bilandkot,Bilandkot,20020706,,,,0,334,334,0,2,2
,Bilandkot,20020707,,,,0,150,150,,,,
,Bilandkot,20020710,,,,0,112,112,,,,
,Saidra,20020711,,,,0,135,135,,,,
,Saidra,20020712,,,,0,71,71,,,,
,,,,,,0,1248,1248,,,,
98,Government Girls High School Tikri Kharari,Tikri,20020807,,,,175,125,300,1,1,2
,Tikri,20020808,,,,248,158,406,,,,
,,,,,,423,283,706,,,,
99,"Government Girls Higher Secondary SchoolTikri Kharari",Tikri,20020809,,,,467,370,837,1,1,2
,,,,,,467,370,837,,,,
100,Government Primary School Imam Seri,Sofian,20020805,,,,300,219,519,1,1,2
,Sofian,20020806,,,,477,302,779,,,,
,,,,,,777,521,1298,,,,
101,"Government Higher Secondary School KuzaBanda",Maira,20020801,,,,876,599,1475,2,1,3
,,,,,,876,599,1475,,,,
102,RHC Maira,Maira,20020802,,,,648,0,648,3,0,3
,Maira,20020804,,,,461,0,461,,,,
,,,,,,1109,0,1109,,,,
103,Government Primary School Tikri Maira,Maira,20020802,,,,0,453,453,0,1,1
,Maira,20020804,,,,0,316,316,,,,
,,,,,,0,769,769,,,,
104,Government Middle School Banda Bala,Maira,20020803,,,,441,292,733,1,1,2
,,,,,,441,292,733,,,,
105,Government High School Trand,Trand,20020604,,,,380,271,651,1,1,2
,Trand,20020605,,,,236,156,392,,,,
,,,,,,616,427,1043,,,,
106,Government Primary School Jagdes,Trand,20020606,,,,275,206,481,1,1,2
,Trand,20020607,,,,208,137,345,,,,
,,,,,,483,343,826,,,,
107,"Government Primary School Gidri TalehMuhammad",Gidri,20020601,,,,530,0,530,2,0,2
,Gidri,20020602,,,,281,0,281,,,,
,Gidri,20020603,,,,265,0,265,,,,
,,,,,,1076,0,1076,,,,
108,Government Primary School Trand,Gidri,20020601,,,,0,399,399,0,1,1
Gidri,20020602,,,,0,212,212,,,,,
Gidri,20020603,,,,0,196,196,,,,,
,,,,,0,807,807,,,,,
Pirhari,20020608,,,,332,0,332,,,,,
Pirhari,20020609,,,,673,0,673,,,,,
,Pirhari,20020610,,,,101,0,101,,,,
,Pirhari,20020614,,,,234,0,234,,,,
,,,,,,1340,0,1340,,,,
110,Government Primary School Pirhari,Pirhari,20020608,,,,0,189,189,0,1,1
,Pirhari,20020609,,,,0,417,417,,,,
,Pirhari,20020610,,,,0,64,64,,,,
,Pirhari,20020614,,,,0,130,130,,,,
,,,,,,0,959,959,,,,
111,Government Middle School Garhi Nawab Said,Pirhari,20020611,,,,364,289,653,1,1,2
,Pirhari,20020612,,,,311,247,558,,,,
,,,,,,675,536,1211,,,,
112,Government Primary School Murad Abad,Pirhari,20020613,,,,219,178,397,1,1,2
,,,,,,219,178,397,,,,
113,"Government Girls Middle School Bar PaoGijbori P.S 1",Gijbori,20020508,,,,893,0,893,2,0,2
,,,,,,893,0,893,,,,
114,"Government Girls Middle School Bar PaoGijbori P.S 2",Gijbori,20020508,,,,0,653,653,0,1,1
,,,,,,0,653,653,,,,
115,"Government Girls Primary School Par PaoGijbori P.S 1",Gijbori,20020509,,,,1126,0,1126,3,0,3
,,,,,,1126,0,1126,,,,
116,"Government Girls Primary School Bar PaoGijbori P.S 2",Gijbori,20020509,,,,0,761,761,0,1,1
,,,,,,0,761,761,,,,
117,Government Girls Primary School Kandi Gijbori,Gijbori,20020510,,,,487,352,839,1,1,2
,,,,,,487,352,839,,,,
118,Government High School Gijbori,Gijbori,20020511,,,,359,255,614,1,1,2
,,,,,,359,255,614,,,,
119,"Government Girls Primary School Kiar GaliUmara Khan",Gijbori,20020512,,,,730,489,1219,1,1,2
,,,,,,730,489,1219,,,,
120,"Government Middle School, Karwar",Shingli Bala,20020503,,,,735,500,1235,1,1,2
,,,,,,735,500,1235,,,,
121,"Government Girls Primary School KassMuhammad Tahir",Shingli Bala,20020504,,,,592,410,1002,1,1,2
,,,,,,592,410,1002,,,,
122,Government Primary School Shingli Bala,Shingli Bala,20020505,,,,662,439,1101,1,1,2
,,,,,,662,439,1101,,,,
123,"Government Girls Primary School Habib BandaShingli Bala",Shingli Bala,20020506,,,,474,350,824,1,1,2
,,,,,,474,350,824,,,,
124,Government Primary School Chilar,Chilar Sokar,20020501,,,,208,156,364,1,1,2
,Chilar Sokar,20020502,,,,308,211,519,,,,
,,,,,,516,367,883,,,,
125,Government Middle School Dheri Masha Khel,Shingli Bala,20020507,,,,589,454,1043,1,1,2
,,,,,,589,454,1043,,,,
126,Government High School Peshora,Peshora,20020401,,,,970,0,970,3,0,3
,Peshora,20020402,,,,461,0,461,,,,
,,,,,,1431,0,1431,,,,
127,Government Girls Primary School Peshora,Peshora,20020401,,,,0,680,680,0,1,1
,Peshora,20020402,,,,0,326,326,,,,
,,,,,,0,1006,1006,,,,
128,"Government Primary School Naeem AbadPomang",Peshora,20020403,,,,553,355,908,2,1,3
,,,,,,1113,705,1818,,,,
129,Government Girls Primary School Tasa Fareen,Peshora,20020404,,,,560,350,910,1,1,2
,,,,,560,350,910,,,,,
Kotgala,20020412,,,,474,334,808,,,,,
,,Kotgala,20020415,,,,253,184,437,,,
,,,,,,,727,518,1245,,,
131,Government Primary School Shagai,Kotgala,20020413,,,,314,248,562,1,1,2
,,Kotgala,20020414,,,,446,347,793,,,
,,,,,,,760,595,1355,,,
132,Government Primary School Aughaz Banda,Aughaz Banda,20020410,,,,274,212,486,1,1,2
,,Aughaz Banda,20020411,,,,300,197,497,,,
,,,,,,,574,409,983,,,
133,"Government Girls Primary School Sharr AzharDola",Aughaz Banda,20020409,,,,507,367,874,1,1,2
,,,,,,,507,367,874,,,
134,Government Primary School Shingli Payeen,Shingli Payeen,20020405,,,,400,0,400,3,0,3
,,Shingli Payeen,20020406,,,,418,0,418,,,
,,Shingli Payeen,20020407,,,,306,0,306,,,
,,Shingli Payeen,20020408,,,,126,0,126,,,
,,,,,,,1250,0,1250,,,
135,Government High School Shingli Payeen,Shingli Payeen,20020405,,,,0,289,289,0,1,1
,,Shingli Payeen,20020406,,,,0,331,331,,,
,,Shingli Payeen,20020407,,,,0,208,208,,,
,,Shingli Payeen,20020408,,,,0,92,92,,,
,,,,,,,0,920,920,,,
136,"Government Girls Middle School Hutal DeshanP.S 1",Hutal Deeshan,20020301,,,,0,661,661,0,1,1
,,Hutal Deeshan,20020302,,,,0,163,163,,,
,,,,,,,0,824,824,,,
137,"Government Girls Middle School Hutal DeeshanP.S 2",Hutal Deeshan,20020301,,,,941,0,941,3,0,3
,,Hutal Deeshan,20020302,,,,245,0,245,,,
,,,,,,,1186,0,1186,,,
138,Basic Health Unit Batlay P.S 1,Hutal Deeshan,20020303,,,,605,0,605,2,0,2
,,Hutal Deeshan,20020304,,,,487,0,487,,,
,,,,,,,1092,0,1092,,,
139,Basic Health Unit Batlay P.S 2,Batlay,20020305,,,,534,0,534,1,0,1
,,,,,,,534,0,534,,,
140,Government Girls Primary School Batlay,Hutal Deeshan,20020303,,,,0,398,398,0,1,1
,,Hutal Deeshan,20020304,,,,0,300,300,,,
,,Batlay,20020305,,,,0,418,418,,,
,,,,,,,0,1116,1116,,,
141,Government Primary School Qinjbori,Qinjbori,20020306,,,,330,241,571,1,1,2
,,,,,,,330,241,571,,,
142,Government Primary School Paimal,Paimal Sharif,20020207,,,,338,0,338,3,0,3
,,Paimal Sharif,20020208,,,,557,0,557,,,
,,Paimal Sharif,20020209,,,,400,0,400,,,
,,,,,,,1295,0,1295,,,
143,Government Girls Middle School Paimal,Paimal Sharif,20020207,,,,0,231,231,0,1,1
,,Paimal Sharif,20020208,,,,0,423,423,,,
,,Paimal Sharif,20020209,,,,0,307,307,,,
,,,,,,,0,961,961,,,
144,Government Primary School Dabri,Dabri,20020210,,,,598,0,598,3,0,3
Dabri,20020211,,,,596,0,596,,,,,
Dabri,20020212,,,,181,0,181,,,,,
,,,,,1375,0,1375,,,,,
Dabri,20020210,,,,0,428,428,,,,,
Dabri,20020211,,,,0,440,440,,,,,
,Dabri,20020212,,,,0,138,138,,,,
,,,,,,0,1006,1006,,,,
146,Government Primary School Shahmurad,Shamurad,20020201,,,,359,0,359,3,0,3
,Shamurad,20020202,,,,459,0,459,,,,
,Shamurad,20020203,,,,373,0,373,,,,
,,,,,,1191,0,1191,,,,
147,Government Girls Primary School Shahmurad,Shamurad,20020201,,,,0,229,229,0,1,1
,Shamurad,20020202,,,,0,318,318,,,,
,Shamurad,20020203,,,,0,204,204,,,,
,,,,,,0,751,751,,,,
148,Government Primary School Kanshay,Rangeenabad,20020204,,,,350,0,350,3,0,3
,Rangeenabad,20020205,,,,586,0,586,,,,
,Rangeenabad,20020206,,,,160,0,160,,,,
,,,,,,1096,0,1096,,,,
149,Government Primary School Asharo Kalay,Rangeenabad,20020204,,,,0,234,234,0,1,1
Rangeenabad,20020205,,,,0,393,393,,,,,
Rangeenabad,20020206,,,,0,102,102,,,,,
,,,,,0,729,729,,,,,
