"",,Sagmoos,014070206,,,,49,11,60,,,
"",,Ghee,014070301,,,,65,38,103,,,
"",,Sair Gahri,014070302,,,,41,29,70,,,
"",,,,,,,662,343,1005,,,
35,District Council Hall Komila,Komila Kuz & Ber,014080101,,,,103,54,157,1,1,2
"",,Komila Kuz & Ber,014080102,,,,39,34,73,,,
"",,Komila Kuz & Ber,014080103,,,,55,52,107,,,
"",,Komila Kuz & Ber,014080104,,,,42,34,76,,,
"",,Komila Kuz & Ber,014080105,,,,134,130,264,,,
"",,Komila Kuz & Ber,014080106,,,,49,46,95,,,
"",,Komila Kuz & Ber,014080107,,,,93,87,180,,,
"",,Kandah,014080108,,,,13,10,23,,,
"",,,,,,,528,447,975,,,
36,"Govt: Primary School Kuz ZaidKhar",Kando Kar,014080109,,,,6,4,10,1,1,2
"",,Kuz Ramal,014080110,,,,22,12,34,,,
"",,Peshwai,014080202,,,,4,0,4,,,
"",,Kuz Zed Khaar,014080401,,,,46,49,95,,,
"",,Bar Zed Khar,014080402,,,,76,74,150,,,
"",,Seri Zed Khaar,014080403,,,,91,76,167,,,
"",,Shengai Dehroo,014080404,,,,0,0,0,,,
"",,Lamoo,014080405,,,,13,10,23,,,
"",,Bair,014080406,,,,6,2,8,,,
"",,Mashnoot Jai,014080501,,,,68,74,142,,,
"",,Daadair,014080502,,,,1,0,1,,,
"",,Deengo Jee,014080505,,,,20,22,42,,,
"",,Ba-choo,014080506,,,,3,2,5,,,
"",,,,,,,356,325,681,,,
37,Govt: Primary School Rango,Barri Rango,014080201,,,,32,37,69,1,1,2
Zaal,014080204,,,,0,0,0,,,,,
Kas,014080205,,,,16,14,30,,,,,
Raango Khar,014080206,,,,67,57,124,,,,,
"",,,,,115,108,223,,,,,
38,Govt: Primary School Chechar,Saach,014080203,,,,7,4,11,1,1,2
"",,Kuz Chichar,014080301,,,,85,58,143,,,
"",,Chichaar Bala,014080302,,,,25,18,43,,,
"",,Ramaal,014080303,,,,18,19,37,,,
"",,Shamaal,014080304,,,,53,51,104,,,
"",,Arphlooi,014080305,,,,31,18,49,,,
"",,Zoor Dil,014080507,,,,0,0,0,,,
"",,Arbhoon,014080509,,,,0,0,0,,,
"",,,,,,,219,168,387,,,
39,Govt: Primary School Janasabad,Dahaar,014090106,,,,36,27,63,1,1,2
"",,Dahaar,014090107,,,,32,18,50,,,
"",,Parwa,014090301,,,,148,122,270,,,
"",,Jagi Boie,014090304,,,,19,17,36,,,
"",,,,,,,235,184,419,,,
40,Govt: High School Seo,Seo Village,014090201,,,,84,72,156,1,1,2
"",,Seo Village,014090202,,,,32,24,56,,,
"",,Seo Village,014090203,,,,169,138,307,,,
"",,Seo Village,014090204,,,,0,1,1,,,
"",,Seo Purana Gaoon,014090205,,,,98,86,184,,,
"",,,,,,,383,321,704,,,
41,Govt: Primary School Gaider,Gaider,014090207,,,,107,91,198,1,1,2
"",,Gaider,014090208,,,,68,62,130,,,
"",,Gaider,014090209,,,,35,26,61,,,
"",,Zahooz Banda,014090210,,,,35,20,55,,,
"",,Asheen Barie,014090211,,,,29,24,53,,,
"",,,,,,,274,223,497,,,
42,Govt: Primary School Umerabad,Dair Gatho,014090101,,,,80,81,161,1,1,2
"",,Dair Gatho,014090102,,,,77,56,133,,,
"",,Seena Bair,014090103,,,,22,21,43,,,
"",,Kai Asheen,014090108,,,,71,64,135,,,
"",,Dogah sair,014090206,,,,118,106,224,,,
"",,,,,,,368,328,696,,,
43,Govt: Primary School Gabar,Shaker Khail Kando,014080503,,,,1,1,2,1,1,2
"",,Sheika Khail Kando,014080504,,,,14,4,18,,,
"",,Saki nam Daadair,014080508,,,,0,0,0,,,
"",,Daloon,014090104,,,,25,10,35,,,
"",,Janchal,014090105,,,,8,5,13,,,
"",,Kai,014090109,,,,6,4,10,,,
"",,Gabar,014090302,,,,58,50,108,,,
"",,Daadair,014090303,,,,48,48,96,,,
"",,,,,,,160,122,282,,,
44,Govt: Primary School Kogai,Tatooli,014100102,,,,14,14,28,1,1,2
"",,Kogai,014100103,,,,61,59,120,,,
"",,Shangli Pain,014100105,,,,46,42,88,,,
"",,Sigloo,014100106,,,,86,93,179,,,
"",,Kumma,014100202,,,,17,8,25,,,
"",,Gandoo,014100205,,,,1,1,2,,,
"",,Anlaah,014100206,,,,24,18,42,,,
"",,Shangli Bala,014100101,,,,34,42,76,,,
"",,,,,,,283,277,560,,,
45,Govt: Primary School Dalilabad,Aiwaan Daadair,014100104,,,,20,15,35,1,1,2
"",,Kuz Shar,014100301,,,,77,80,157,,,
"",,Ber Shar,014100302,,,,43,22,65,,,
"",,Ashyaal,014100303,,,,148,114,262,,,
"",,Dahaar,014100408,,,,15,13,28,,,
"",,Bair,014100502,,,,6,2,8,,,
