"",,,,,,,563,368,931,,,
47,"GGPS, Ganjla",Ganjla,5090801,,,,493,327,820,2,1,3
"",,Ogo Shah,5090802,,,,92,61,153,,,
"",,,,,,,585,388,973,,,
"",,,,,,,,,,,,
48,"GPS, Sial Koto Rabbat ( T)**",Salehgram Bala,5090103,,,,86,67,153,2,1,3
"",,Watona,5090305,,,,54,38,92,,,
"",,Siyal Koto,5090306,,,,58,46,104,,,
"",,Dolo Kando,5090401,,,,35,20,55,,,
"",,Babakray,5090402,,,,162,114,276,,,
"",,Shahtoot,5090403,,,,44,21,65,,,
"",,,,,,,439,306,745,,,
"",,,,,,,,,,,,
49,"GGHS, Rabat (T)**",Nawagai Bala,5090203,,,,432,0,432,4,0,4
"",,Nawagai Payeen,5090204,,,,702,0,702,,,
"",,,,,,,1134,0,1134,,,
"",,,,,,,,,,,,
50,"GGPS, Rabat (T**)",Nawagai Bala,5090203,,,,0,258,258,0,2,2
"",,Nawagai Payeen,5090204,,,,0,442,442,,,
"",,,,,,,0,700,700,,,
"",,,,,,,,,,,,
51,"GHSS, Rabat (P)*",Kotkai Rabat,5090201,,,,700,499,1199,3,1,4
Rabat Qila,5090202,,,,224,193,417,,,,,
"",,,,,,,924,692,1616,,,
"",,,,,,,,,,,,
52,"GPS,  Rabat (T)**",aber Shah Koro,a5090205,,,,384,243,627,2,1,3
"",,Asigai Teer,5090805,,,,262,170,432,,,
"",,,,,,,646,413,1059,,,
"",,,,,,,,,,,,
53,"GGPS, Saber Shah Korona (T**)",Shagai Rabat,5090806,,,,509,333,842,2,1,3
"",,,,,,,509,333,842,,,
"",,,,,,,,,,,,
54,"GPS, Mandish (T)**",Mandish,5090301,,,,526,314,840,3,1,4
"",,Mandish,5090302,,,,435,282,717,,,
"",,,,,,,961,596,1557,,,
"",,,,,,,,,,,,
55,GPS Malai(T)**,Maningai,5090107,,,,2,1,3,2,1,3
"",,Malai,5090303,,,,577,313,890,,,
"",,Markhanai No.1,5090304,,,,192,101,293,,,
"",,,,,,,771,415,1186,,,
"",,,,,,,,,,,,
56,"GPS, Manogai (T)**",Gul Dherai,5100101,,,,105,89,194,2,1,3
"",,Manogai,5100305,,,,126,94,220,,,
"",,Mano Khwar,5100406,,,,200,132,332,,,
"",,Manogai,5100407,,,,378,251,629,,,
"",,Manogai,5100408,,,,150,99,249,,,
"",,,,,,,959,665,1624,,,
"",,,,,,,,,,,,
57,"GMS, Andherai (T)**",Qazai Abad,5100102,,,,99,0,99,3,0,3
"",,Peshay,5100303,,,,306,0,306,,,
"",,Chaman Abad,5100306,,,,130,0,130,,,
"",,Andherai,5100401,,,,316,0,316,,,
"",,Andherai,5100402,,,,517,0,517,,,
"",,,,,,,1368,0,1368,,,
"",,,,,,,,,,,,
58,"GGPS, Andherai (T)**",Qazai Abad,5100102,,,,0,70,70,0,2,2
"",,Peshay,5100303,,,,0,182,182,,,
"",,Chaman Abad,5100306,,,,0,59,59,,,
"",,Andherai,5100401,,,,0,204,204,,,
"",,Andherai,5100402,,,,0,367,367,,,
"",,,,,,,0,882,882,,,
"",,,,,,,,,,,,
59,"GPS, No.2 Haji Abad (T)**",Main Banda,5100301,,,,56,0,56,4,0,4
"",,nangoro Khwa,5100302,,,,139,0,139,,,
"",,Banda,5100304,,,,96,0,96,,,
"",,Haji Abad No.2,5100403,,,,542,0,542,,,
"",,Haji Abad No.2,5100405,,,,433,0,433,,,
"",,,,,,,1266,0,1266,,,
"",,,,,,,,,,,,
60,"GGPS, Haji Abad (T**)",Main Banda,5100301,,,,0,35,35,0,2,2
"",,nangoro Khwa,5100302,,,,0,88,88,,,
"",,Banda,5100304,,,,0,60,60,,,
"",,Haji Abad No.2,5100403,,,,0,307,307,,,
"",,Haji Abad No.2,5100405,,,,0,260,260,,,
"",,,,,,,0,750,750,,,
"",,,,,,,,,,,,
"",,,,,,,,,,,,
61,"GPS, Dood Khana (T)**",Dood Khana,5110101,,,,443,292,735,2,1,3
"",,Tokrai Bala,5110102,,,,377,206,583,,,
"",,Tokrai Payeen,5110103,,,,194,124,318,,,
"",,,,,,,1014,622,1636,,,
"",,,,,,,,,,,,
62,"GPS, Watangai Payeen (P)*",Watangai Bala,5110104,,,,402,155,557,2,1,3
"",,atangai Payee,5110105,,,,546,340,886,,,
"",,,,,,,948,495,1443,,,
"",,,,,,,,,,,,
63,"GPS, Baroon (T)*",Baroon No.1,5110106,,,,55,31,86,2,1,3
"",,Baroon No.1,5110107,,,,624,364,988,,,
"",,,,,,,679,395,1074,,,
"",,,,,,,,,,,,
64,"GGPS, Baroon",Brroon No1,5110108,,,,315,180,495,2,1,3
"",,Pandi Kass,5110109,,,,80,57,137,,,
"",,Baroon No.2,5110110,,,,208,130,338,,,
"",,,,,,,603,367,970,,,
"",,,,,,,,,,,,
65,"GPS, Sar Banda (T)**",Sarbanda,5110201,,,,278,170,448,2,1,3
"",,Sarbanda,5110202,,,,513,322,835,,,
"",,,,,,,791,492,1283,,,
"",,,,,,,,,,,,
66,"GHS, Minz Banda (T)**",Minz Banda,5110203,,,,507,317,824,2,1,3
"",,Awliya Banda,5110204,,,,191,111,302,,,
"",,,,,,,698,428,1126,,,
"",,,,,,,,,,,,
67,GPS Bandagai,Bandagai,5110205,,,,380,238,618,2,1,3
"",,Damamo,5110206,,,,232,132,364,,,
"",,,,,,,612,370,982,,,
"",,,,,,,,,,,,
68,"GHS, Munjai (P)*",Munjai No.1,5110207,,,,293,0,293,3,0,3
"",,Munjai No.1,5110208,,,,637,0,637,,,
"",,Munjai No.1,5110209,,,,486,0,486,,,
"",,Munjai No.1,5110210,,,,205,0,205,,,
"",,Barghwlai,5110211,,,,26,0,26,,,
"",,Munjai No.2,5110212,,,,14,0,14,,,
"",,,,,,,1661,0,1661,,,
"",,,,,,,,,,,,
"",,,,,,,,,,,,
69,"GGHS, Munjai (T)**",Munjai No.1,5110207,,,,0,233,233,0,2,2
"",,Munjai No.1,5110208,,,,0,474,474,,,
"",,Munjai No.1,5110209,,,,0,338,338,,,
"",,Munjai No.1,5110210,,,,0,111,111,,,
"",,Barghwlai,5110211,,,,0,21,21,,,
"",,Munjai No.2,5110212,,,,0,9,9,,,
"",,,,,,,0,1186,1186,,,
"",,,,,,,,,,,,
70,"GHS, Rani (P)*",Gero Khwar,5110301,,,,69,41,110,2,1,3
"",,Rani,5110302,,,,501,368,869,,,
"",,,,,,,570,409,979,,,
"",,,,,,,,,,,,
"",Ziarat Kili,5110304,,,,261,158,419,,,,
71,Kakorai,5110306,,,,375,281,656,,,,
"",,,,,,,636,439,1075,,,
"",,,,,,,,,,,,
72,"GGPS, Dub (T)**",Sangar,5110303,,,,153,94,247,2,2,4
"",,Ghani Dherai,5110305,,,,363,247,610,,,
"",,Dub,5110404,,,,362,215,577,,,
"",,Khush Muqam,5110405,,,,118,62,180,,,
73,GMS Ghwargay /Ondisa (T)**,Ghwargay,5120101,,,,367,281,648,2,2,4
"",,Kas,5120102,,,,422,330,752,,,
"",,,,,,,789,611,1400,,,
"",,,,,,,,,,,,
74,GGMS Lajbook (P)*,Asharo Dherai,5120103,,,,186,130,316,2,2,4
"",,Lajbook Tapor,5120104,,,,103,76,179,,,
"",,Toot Patay,5120106,,,,104,69,173,,,
"",,Lajbook,5120107,,,,253,180,433,,,
"",,Dagary,5120203,,,,141,102,243,,,
"",,Kass Kandao,5120302,,,,180,114,294,,,
"",,Kabal,5120506,,,,60,40,100,,,
"",,Banda Dherai,5120507,,,,59,38,97,,,
"",,,,,,,1086,749,1835,,,
"",,,,,,,,,,,,
75,GPS Garband,Girband,5120202,,,,269,205,474,2,1,3
"",,Ondisa No2,5120105,,,,331,249,580,,,
"",,Maroofa,5120205,,,,143,102,245,,,
"",,,,,,,743,556,1299,,,
"",,,,,,,,,,,,
76,GPS Charingo (T)**,Charingo,5120108,,,,437,290,727,2,1,3
"",,Banda Lajbook,5120109,,,,328,229,557,,,
"",,,,,,,765,519,1284,,,
"",,,,,,,,,,,,
77,"GGPS Mando Manzai (T)**K",Mando Manzai,5120201,,,,267,188,455,2,2,4
"",,Landai,5120204,,,,138,75,213,,,
"",,Kandaro,5120304,,,,124,85,209,,,
"",,Pukhtawargay,5120305,,,,105,55,160,,,
"",,zandral,5120501,,,,59,45,104,,,
"",,Dub Kandaro,5120502,,,,62,42,104,,,
"",,ndaro Rahim Ab,d5120503,,,,153,99,252,,,
"",,,,,,,908,589,1497,,,
"",,,,,,,,,,,,
78,GPS Darmal Bala (T)**,Darmal Bala,5120306,,,,787,571,1358,2,2,4
"",,Naray Tangay,5120401,,,,369,240,609,,,
"",,,,,,,1156,811,1967,,,
"",,,,,,,,,,,,
79,GPS Shako (T)**,Shako,5120407,,,,528,388,916,2,1,3
"",,,,,,,528,388,916,,,
"",,,,,,,,,,,,
80,"GGMS, Kawarai Banda (T)**",Kawarai,5120402,,,,301,188,489,2,1,3
"",,Mano Banda,5120408,,,,220,142,362,,,
"",,,,,,,521,330,851,,,
"",,,,,,,,,,,,
81,GHSS Rehan Pur (P)*,Rehan Pur,5120403,,,,411,273,684,2,1,3
Rehan Pur,5120404,,,,247,146,393,,,,,
"",,,,,658,419,1077,,,,,
"",,,,,,,,,,,,
82,"GGHS, Moranai (T)**",Moranai,5120405,,,,543,329,872,2,1,3
"",,Giro Payeen,5120504,,,,106,47,153,,,
"",,Giro Bala,5120505,,,,142,59,201,,,
"",,,,,,,791,435,1226,,,
"",,,,,,,,,,,,
83,GPS Biarai (T)**,Biarai,5120301,,,,1119,767,1886,2,2,4
"",,"AnangoroManzai",5120303,,,,44,30,74,,,
"",,,,,,,1163,797,1960,,,
"",,,,,,,,,,,,
84,GPS Darmal Payeen (T)**,Darmal Payeen,5120406,,,,800,498,1298,2,1,3
"",,Awikas,5120508,,,,71,36,107,,,
"",,Jagal,5120509,,,,146,104,250,,,
"",,,,,,,1017,638,1655,,,
"",,,,,,,,,,,,
85,GGHS Koto (T)**,Qilagai,5100103,,,,118,83,201,2,1,3
"",,Shahi Koto,5100104,,,,201,131,332,,,
"",,Qillqgai Payeen,5100105,,,,175,151,326,,,
"",,Koto No2,5100214,,,,255,168,423,,,
"",,,,,,,749,533,1282,,,
"",,,,,,,,,,,,
86,GPS Shehzadi (T)**,Shehzadi Bala,5100201,,,,622,432,1054,2,2,4
"",,,,,,,622,432,1054,,,
"",,,,,,,,,,,,
87,"GGPS, Shehzadi (T)**",Shehzadi Bala,5100202,,,,239,156,395,3,1,4
"",,"ShehzadiPayeen",5100203,,,,532,389,921,,,
"",,,,,,,771,545,1316,,,
"",,,,,,,,,,,,
88,"GPS, Koto (T)**",Koto No1,5100204,,,,750,0,750,4,0,4
"",,Koto No1,5100205,,,,396,0,396,,,
"",,Koto No1,5100206,,,,151,0,151,,,
"",,Koto No1,5100207,,,,517,0,517,,,
"",,Sharif Abad,5100307,,,,120,0,120,,,
"",,,,,,,1934,0,1934,,,
"",,,,,,,,,,,,
89,"GGHSS, Koto (T)**",Koto No1,5100204,,,,0,522,522,0,3,3
"",,Koto No1,5100205,,,,0,261,261,,,
"",,Koto No1,5100206,,,,0,101,101,,,
"",,Koto No1,5100207,,,,0,368,368,,,
"",,Sharif Abad,5100307,,,,0,87,87,,,
"",,,,,,,0,1339,1339,,,
"",,,,,,,,,,,,
"",,,,,,,,,,,,
90,GHS Haji Abad (P)*,Haji Abad,5100208,,,,818,0,818,3,0,3
"",,Haji Abad,5100209,,,,189,0,189,,,
"",,Haji Abad,5100210,,,,376,0,376,,,
"",,Haji Abad No.2,5100404,,,,425,0,425,,,
"",,,,,,,1808,0,1808,,,
"",,,,,,,,,,,,
91,GGHS Haji Abad (P)*,Haji Abad,5100208,,,,0,591,591,0,3,3
"",,Haji Abad,5100209,,,,0,135,135,,,
"",,Haji Abad,5100210,,,,0,276,276,,,
"",,Haji Abad No.2,5100404,,,,0,224,224,,,
"",,,,,,,0,1226,1226,,,
"",,,,,,,,,,,,
92,GPS Paloso (T)**,Anwar Abad,5100211,,,,363,270,633,2,1,3
"",,Anwar Abad,5100212,,,,304,195,499,,,
"",,Paloso,5100213,,,,224,136,360,,,
"",,,,,,,891,601,1492,,,
"",,,,,,,,,,,,
93,GHS Odigram (P)*,Odigram,5110401,,,,618,0,618,2,0,2
"",,Odigram,5110402,,,,573,0,573,,,
"",,Rakia,5110406,,,,72,0,72,,,
"",,,,,,,1263,0,1263,,,
"",,,,,,,,,,,,
94,GGHS Odigram (P)*,Odigram,5110401,,,,0,460,460,0,2,2
"",,Odigram,5110402,,,,0,370,370,,,
"",,Rakia,5110406,,,,0,42,42,,,
"",,,,,,,0,872,872,,,
95,GHS Haya Serai (P)*,Haya serai,68060101,,,,367,299,666,2,2,4
"",,Kot Payeen,68060105,,,,231,175,406,,,
"",,,,,,,598,474,1072,,,
"",,,,,,,,,,,,
96,GPS Kot Bala,Kot Bala,68060104,,,,538,390,928,2,1,3
"",,,,,,,538,390,928,,,
97,GPS Manzaray Tangay (T)**,"ManzarayTangay",5110403,,,,644,483,1127,2,1,3
