1,Govt.Primary Model School  Jabber  (Combined),Jabber,003090101,,,,723,579,1302,,,
"",,,,,,total,723,579,1302,1,1,2
2,"GGPS, Jabber",Jabber,003090102,,,,293,194,487,,,
"",,Jabber,003090103,,,,516,375,891,,,
"",,,,,,total,809,569,1378,1,1,2
3,Govt :Middle School  Kandow Jabber  (Combined),Jabber,003090104,,,,341,239,580,,,
"",,Tangai,003090105,,,,298,221,519,,,
"",,,,,,,639,460,1099,1,1,2
4,Govt. Primary School  Khwar Jabber  (Combined),Khowar Jabber,003090205,,,,226,174,400,,,
"",,Khowar Jabber,003090206,,,,145,99,244,,,
"",,Khowar Jabber,003090207,,,,206,154,360,,,
"",,,,,,Total,577,427,1004,1,1,2
5,Govt.Primary School  Dam Jabber  (Combined),Dam Jabber,003090202,,,,486,397,883,,,
"",,Kulal Banda,003090203,,,,273,197,470,,,
"",,,,,,Total,759,594,1353,2,1,3
6,Govt.Girls Primary School  Dam Jabber  (Combined),Sia Jabber,003090201,,,,490,362,852,,,
