"",,,,Saboana,153110102,,205,150,355,,,
"",,,,TOTAL,,,858,684,1542,2,2,4
334,"Government  Boys Primary School,Chak No.266/RB Saboana (Male)Permanent",,,5- Marla Scheme,153110103,,713,,713,,,
"",,,,"Chak No.266/RBKhurianwala",153110104,,561,,561,,,
"",,,,TOTAL,,,1274,,1274,3,0,3
335,"Government  Boys Primary School,Jhumra Road Khurrianwala(Female)    Permanent",,,5- Marla Scheme,153110103,,,521,521,,,
"",,,,"Chak No.266/RBKhurianwala",153110104,,,428,428,,,
"",,,,TOTAL,,,,949,949,0,2,2
336,"Government  Boys Primary School,Jhumra Road 266/RB(Male) Permanent",,,"Chak No.266/RBKhurianwala",153110105,,304,,304,,,
"",,,,"MuhammadiChowk,RehmanColony",153110106,,333,,333,,,
"",,,,Mohallah Bazigran,153110107,,465,,465,,,
"",,,,"Chak No.266/RBKhurianwala",153110201,,541,,541,,,
"",,,,TOTAL,,,1643,,1643,4,0,4
337,"Government  Boys Primary School,Jhumra Road  khurrianwala(Female)Permanent",,,"Chak No.266/RBKhurianwala",153110105,,,247,247,,,
"",,"Muhammadi Chowk,Rehman Colony",153110106,,,290,290,,,,,
"",,Mohallah Bazigran,153110107,,,331,331,,,,,
"",,"Chak No.266/RBKhurianwala",153110201,,,441,441,,,,,
"",,TOTAL,,,,1309,1309,0,3,3,,
"",,"Chak No.266/RBKhurianwala",153110108,,80,142,222,,,,,
"",,"Chak No.266/RBKhurianwala",153110109,,327,200,527,,,,,
"","Government  Boys HigherSecondary School,Khurrianwala(Male)    Permanent",,,"Chak No.266/RBKhurianwala",153110202,,269,,269,,,
"",,,,"Chak No.266/RBKhurianwala",153110203,,727,,727,,,
"",,,,TOTAL,,,996,,996,2,0,2
340,"Government  Boys HigherSecondary School,,Khurrianwala(Female)    Permanent",,,"Chak No.266/RBKhurianwala",153110202,,,529,529,,,
"",,,,"Chak No.266/RBKhurianwala",153110203,,,557,557,,,
"",,,,TOTAL,,,,1086,1086,0,2,2
341,"Government  Boys HigherSecondary School,Khurrianwala(Male) Permanent",,,"Amanat Town,BhattiColony",153110204,,54,,54,,,
"",,,,"Amanat Town,BhattiColony",153110208,,113,,113,,,
"",,,,"Amanat Town,BhattiColony",153110209,,118,,118,,,
"",,,,Shere Rubani Colony,153110205,,75,,75,,,
"",,,,Bilal Town,153110206,,425,,425,,,
"",,,,"Lahore Road,AminTown",153110207,,414,,414,,,
"",,,,TOTAL,,,1199,,1199,3,0,3
342,"Government  Boys HigherSecondary School,Khurrianwala(Female)Permanent",,,"Amanat Town,BhattiColony",153110204,,,40,40,,,
"",,,,"Amanat Town,BhattiColony",153110208,,,94,94,,,
"",,,,"Amanat Town,BhattiColony",153110209,,,91,91,,,
"",,,,Shere Rubani Colony,153110205,,,62,62,,,
"",,,,Bilal Town,153110206,,,379,379,,,
"",,,,"Lahore Road,AminTown",153110207,,,320,320,,,
"",,,,TOTAL,,,,986,986,0,2,2
343,"Government  Girls HigherSecondary School,  Khurrianwala(Male).  Permanent",,,Nazir Town,153110301,,357,,357,,,
"",,,,Madina Town,153110303,,597,,597,,,
"",,,,TOTAL,,,954,,954,2,0,2
344,"Government  Girls HigherSecondary School,  Khurrianwala(Female).  Permanent",,,Nazir Town,153110301,,,323,323,,,
"",,,,Madina Town,153110303,,,435,435,,,
"",,,,TOTAL,,,,758,758,0,2,2
345,"Government  Girls Primary School,Chak No.76/RB (Male) Permanent",,,Madina Town,153110304,,376,,376,,,
"",,,,Rasool Pura,153110305,,657,,657,,,
"",,,,Ada Chowk,153110302,,429,,429,,,
"",,,,Rasool Pura,153110306,,348,,348,,,
"",,,,TOTAL,,,1810,0,1810,4,,4
346,"Government  Girls Primary School,Chak No.76/RB  (Male) Permanent",,,"Chak No.76/RB RasoolPura",153110307,,406,,406,,,
"",,,,"Chak No.76/RB RasoolPura",153110308,,423,,423,,,
"",,,,"Chak No.76/RB RasoolPura",153110309,,266,,266,,,
"",,,,TOTAL,,,1095,,1095,2,0,2
347,"Government  Girls Primary School,Chak No.76/RB  (Female)Permanent",,,Madina Town,153110304,,,308,308,,,
"",,Rasool Pura,153110305,,,480,480,,,,,
"",,Ada Chowk,153110302,,,327,327,,,,,
"",,Rasool Pura,153110306,,,254,254,,,,,
"",,TOTAL,,,,1369,1369,,3,3,,
"",Permanent,,,"Chak No.76/RB RasoolPura",153110308,,,322,322,,,
"",,,,"Chak No.76/RB RasoolPura",153110309,,,176,176,,,
"",,,,TOTAL,,,,849,849,0,2,2
349,"Government Boys Primary School,Chak No.194/RB (Male) Permanent",,,"Chak No.194/RBLathianwala",153110401,,113,,113,,,
"",,,,"Chak No.194/RBLathianwala",153110402,,996,,996,,,
"",,,,TOTAL,,,1109,0,1109,3,,3
350,"Government  Boys Primary School,Chak No.194/RB (Male) Permanent",,,"Chak No.194/RBLathianwala",153110403,,397,,397,,,
"",,,,"Chak No.194/RBLathianwala",153110404,,665,,665,,,
"",,,,TOTAL,,,1062,,1062,2,,2
351,"Government  Girls Primary School,Chak No.194/RB(Female)Permanent",,,"Chak No.194/RBLathianwala",153110401,,,76,76,,,
"",,,,"Chak No.194/RBLathianwala",153110402,,,754,754,,,
"",,,,"Chak No.194/RBLathianwala",153110403,,,290,290,,,
"",,,,"Chak No.194/RBLathianwala",153110404,,,528,528,,,
"",,,,TOTAL,,,,1648,1648,0,4,4
352,"Government  Boys Primary School,Chak No.194/RB  (Male)Permanent",,,"Chak No.194/RBLathianwala",153110405,,839,,839,,,
"",,,,"Chak No.194/RBLathianwala",153110406,,229,,229,,,
"",,,,"Chak No.194/RBLathianwala",153110407,,510,,510,,,
"",,,,"Chak No.194/RBLathianwala",153110408,,0,,0,,,
"",,,,"Chak No.194/RBLathianwala",153110409,,0,,0,,,
"",,,,"Chak No.194/RBLathianwala",153110410,,0,,0,,,
"",,,,"Chak No.194/RBLathianwala",153110411,,0,,0,,,
"",,,,TOTAL,,,1578,,1578,3,,3
353,"Government  Girls Primary School,Chak No.194/RB(Female)Permanent",,,"Chak No.194/RBLathianwala",153110405,,,627,627,,,
"",,"Chak No.194/RBLathianwala",153110406,,,154,154,,,,,
"",,"Chak No.194/RBLathianwala",153110407,,,385,385,,,,,
"",,"Chak No.194/RBLathianwala",153110408,,,0,0,,,,,
"",,"Chak No.194/RBLathianwala",153110409,,,0,0,,,,,
"",,"Chak No.194/RBLathianwala",153110410,,,0,0,,,,,
"",,"Chak No.194/RBLathianwala",153110411,,,0,0,,,,,
"",,TOTAL,,,,1166,1166,0,3,3,,
"",,Khawaja Colony,153110501,,477,,477,,,,,
"",,T.C.Khurianwala,153110502,,580,,580,,,,,
"",,Rehman Colony,153110503,,980,,980,,,,,
355,"Government Girls Primary School,Chak No.266/RB Near WaterWorks (Female)    Permanent",,,Khawaja Colony,153110501,,,389,389,,,
"",,,,T.C.Khurianwala,153110502,,,448,448,,,
"",,,,Rehman Colony,153110503,,,786,786,,,
"",,,,TOTAL,,,,1623,1623,0,4,4
356,"Government Boys HigherSecondary School, Khurrainwala(Male)Permanent",,,T.C.Khurianwala,153110504,,383,,383,,,
"",,,,T.C.Khurianwala,153110505,,499,,499,,,
"",,,,T.C.Khurianwala,153110506,,17,,17,,,
"",,,,TOTAL,,,899,,899,2,,2
357,"Government Boys HigherSecondary School, Khurrainwala(Male) Permanent",,,T.C.Khurianwala,153110507,,1136,,1136,,,
"",,,,T.C.Khurianwala,153110508,,146,,146,,,
"",,,,T.C.Khurianwala,153110509,,93,,93,,,
"",,,,TOTAL,,,1375,,1375,3,0,3
358,"Government Girls HigherSecondary School, Khurrianwala(Female) Permanent",,,T.C.Khurianwala,153110507,,,930,930,,,
"",,,,T.C.Khurianwala,153110508,,,183,183,,,
"",,,,T.C.Khurianwala,153110509,,,2,2,,,
"",,,,TOTAL,,,,1115,1115,0,3,3
359,"Government  Girls HigherSecondary School, Khurrianwala(Female) Permanent",,,T.C.Khurianwala,153110504,,,393,393,,,
"",,,,T.C.Khurianwala,153110505,,,442,442,,,
"",,,,T.C.Khurianwala,153110506,,,15,15,,,
"",,,,TOTAL,,,,850,850,0,2,2
360,"Government Technical TrainingInstitute Khurianwala (Combined)Permanent",,,Bilal Town,153110601,,250,208,458,,,
"",,Bimillah Colony,153110602,,117,98,215,,,,,
"",,"Jhumra Road,SultanMarkeet",153110603,,68,51,119,,,,,
"",,Ali Town,153110604,,111,103,214,,,,,
"",,TOTAL,,,546,460,1006,1,1,2,,
"","No. and Name ofPolling  Station",In Case of Rural Areas,In Case of Urban Areas,"Serial No.ofVoters on theElectoral Rolls",Number of Voters Assigned to,Number of Polling Booths,,,,,,
"",,Name of Electoral Area,"Census BlockCode","Name of ElectoralArea","Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"GovernmentBoys Primary School, MohallahEid Gah Civil Defence Office,Jaranwala(Male)(P)",,,Mohallah Eid Gah,153120101,,691,,691,,,
"",,,,Mohallah Eid Gah,153120102,,346,,346,,,
"",,,,Gillani Mohallah,153120103,,692,,692,,,
"",,,,Total,,,1729,0,1729,4,,4
2,"GovernmentGirls Primary School, No.5Mohallah Eid Gah, Jaranwala (Female)(P)",,,Mohallah Eid Gah,153120101,,0,566,566,,,
"",,,,Mohallah Eid Gah,153120102,,,289,289,,,
"",,,,Gillani Mohallah,153120103,,,602,602,,,
"",,,,Total,,,0,1457,1457,,3,3
3,"Social Security Hospital(East),Jaranwala(Male)(P)",,,Gillani Mohallah,153120104,,365,,365,,,
"",,,,Gillani Mohallah,153120105,,264,,264,,,
"",,,,Gillani Mohallah,153120108,,190,,190,,,
"",,,,Total,,,819,0,819,2,,2
4,"Government Girls Primary School, UsmaniaPark Fsd Road Jaranwala (Combined) (P)",,,Abdullah Park,153120106,,574,474,1048,,,
"",,,,Abdullah Park,153120107,,458,400,858,,,
"",,,,Total,,,1032,874,1906,2,2,4
5,"Government Girls Primary School, UsmaniaPark Fsd Road Jaranwala (Female) (P)",,,Gillani Mohallah,153120104,,,371,371,,,
"",,,,Gillani Mohallah,153120105,,,249,249,,,
"",,,,Gillani Mohallah,153120108,,,134,134,,,
"",,,,Total,,,,754,754,,2,2
6,"Municipal Stadium Usmania Park Jaranwala(Male). (P)",,,Usmania Park,153120201,,553,,553,,,
"",,Usmania Park,153120202,,666,,666,,,,,
"",,Usmania Park,153120203,,315,,315,,,,,
"",,Total,,,1534,0,1534,3,,3,,
"",Jaranwala  (Female) (P),,,Usmania Park,153120202,,,515,515,,,
"",,,,Usmania Park,153120203,,,291,291,,,
"",,,,Total,,,,1250,1250,,3,3
8,"GovernmentSpecial EducationCenter,Shamas Pura, Jaranwala(Combined) (P)",,,Shamas Pura,153120204,,631,483,1114,,,
"",,,,Shamas Pura,153120205,,238,204,442,,,
"",,,,Total,,,869,687,1556,2,2,4
9,"GovernmentMC.Girls Primary School, No.3,Jaranwala  ( Male )  (P)",,,Muncipal Colony,153120301,,405,,405,,,
"",,,,Muncipal Colony,153120302,,536,,536,,,
"",,,,Total,,,941,,941,2,,2
10,"GovernmentMC.Girls Primary School, No.3,Jaranwala (Male) (P)",,,Muncipal Colony,153120303,,396,,396,,,
"",,,,Muncipal Colony,153120308,,402,,402,,,
"",,,,Total,,,798,,798,2,,2
11,"Government M.C.Girls Primary School,No.3, Jaranwala (Female)  (P)",,,Muncipal Colony,153120301,,,349,349,,,
"",,,,Muncipal Colony,153120302,,,466,466,,,
"",,,,Muncipal Colony,153120303,,,327,327,,,
"",,,,Muncipal Colony,153120308,,,357,357,,,
"",,,,Total,,,,1499,1499,,3,3
12,"Office of SDO Tublewell SCARP ColonyJaranwala (Male) (P)",,,Madni Park  127/GB,153120304,,657,,657,,,
"",,,,Madni Park  127/GB,153120305,,621,,621,,,
"",,,,Total,,,1278,,1278,3,,3
13,"Office of SDO Drainge, Jaranwala (Female)( P )",,,Madni Park  127/GB,153120304,,,523,523,,,
"",,,,Madni Park  127/GB,153120305,,,500,500,,,
"",,,,Total,,,,1023,1023,,2,2
14,"Government Girls Primary School, HousingColony, Jaranwala  (Combined) (P)",,,Abu Zar Colony,153120306,,491,425,916,,,
"",,,,Abu Zar Colony,153120307,,265,265,530,,,
"",,,,Total,,,756,690,1446,2,2,4
15,"Government M.C.Girls High School, No. 1,Jaranwala (Male) (P)",,,Lakar Mandi,153120401,,420,,420,,,
"",,,,Tample Road,153120402,,523,,523,,,
"",,,,Total,,,943,,943,2,,2
16,"Government M.C.Girls High School, No. 1,Jaranwala (Female) (P)",,,Lakar Mandi,153120401,,,366,366,,,
"",,,,Tample Road,153120402,,,442,442,,,
"",,,,Total,,,,808,808,,2,2
17,"Office of the Dy:Distt:Education Officer forWomen.Jaranwala (Male) (P)",,,"Nia Bazar,Masjid Bazar",153120403,,540,,540,,,
"",,,,Water Works Road,153120404,,150,,150,,,
"",,,,Water Works Road,153120405,,351,,351,,,
"",,,,Total,,,1041,,1041,2,,2
18,"Government M.C.Boys Middle School, No.1,Junior Campus GHS, Jaranwala (Female)( P )",,,"Nia Bazar,Masjid Bazar",153120403,,,474,474,,,
"",,,,Water Works Road,153120404,,,553,553,,,
"",,,,Water Works Road,153120405,,,328,328,,,
"",,,,Total,,,,1355,1355,,3,3
19,"Office of the Market Committee Jaranwala(Combined) (P)",,,Markeet Committee,153120406,,330,272,602,,,
"",,,,Markeet Committee,153120408,,330,312,642,,,
"",,,,Total,,,660,584,1244,2,1,3
20,"Insemination Center, JhumraRoad,Jaranwala (Male)",,,Saddat Park,153120505,,1157,,1157,,,
"",,,,Total,,,1157,,1157,3,,3
21,"Poltry Production Center,JhumraRoad,Jaranwala (Female) )  (T)",,,Saddat Park,153120505,,,994,994,,,
"",,,,Total,,,,994,994,,2,2
22,"Government Boys High School, A BlockJaranwala (Male)   (P)",,,Madni Park  127/GB,153120407,,1449,,1449,,,
"",,,,Total,,,1449,,1449,3,,3
23,"Government Boys High School, A BlockJaranwala (Female) (P)",,,Madni Park  127/GB,153120407,,,1105,1105,,,
"",,,,Total,,,,1105,1105,,2,2
24,"Government Boys High School, A BlockJaranwala  (Combined)(P)",,,Al-Madina Colony,153120506,,213,186,399,,,
"",,,,Al-Madina Colony,153120509,,198,190,388,,,
"",,,,Al-Madina Colony,153120510,,198,190,388,,,
"",,,,Total,,,609,566,1175,1,1,2
25,"Government Islamia  Boys High School,Jaranwala (Male) (P)",,,Alvi Park,153120507,,681,,681,,,
"",,Alvi Park,153120511,,767,,767,,,,,
"",,Total,,,1448,,1448,3,,3,,
"",Jaranwala (Female)        (P),,,Alvi Park,153120511,,,609,609,,,
"",,,,Total,,,,1169,1169,,3,3
27,"Government Boys High School, B BlockJaranwala (Male)  (P)",,,Muhammad Ali Park,153120501,,562,,562,,,
"",,,,Ghulam Rasool Colony,153120502,,656,,656,,,
"",,,,Total,,,1218,,1218,3,,3
28,"Government  Boys High School,B-Block Jaranwala  (Female)(P)",,,Muhammad Ali Park,153120501,,,494,494,,,
"",,,,Ghulam Rasool Colony,153120502,,,598,598,,,
"",,,,Total,,,,1092,1092,,2,2
29,"Government Boys Primary  School, No.3Jaranwala (Male) (P)",,,Housing Colony,153120503,,384,,384,,,
"",,,,Housing Colony,153120504,,579,,579,,,
"",,,,Housing Colony,153120508,,468,,468,,,
"",,,,Total,,,1431,,1431,3,,3
30,"Government Boys Primary  School, No.3Jaranwala (Female)(P)",,,Housing Colony,153120503,,,351,351,,,
"",,,,Housing Colony,153120504,,,450,450,,,
"",,,,Housing Colony,153120508,,,458,458,,,
"",,,,Total,,,,1259,1259,,3,3
31,"Government M.C.Boys Primary School,No.4, Jaranwala, (Combined) (P)",,,"Azam Town, Gulshane AzizTown",153130101,,138,90,228,,,
"",,,,Sherazi Park,153130102,,415,319,734,,,
"",,,,Raza Abad,153130103,,696,486,1182,,,
"",,,,Total,,,1249,895,2144,3,2,5
32,"GovernmentGirls Elementary School, IslamPura Jaranwala (Combined) (P)",,,Raza Abad,153130104,,504,428,932,,,
"",,,,Shahid Town,153130105,,82,65,147,,,
"",,,,Altaf Town,153130106,,180,143,323,,,
"",,,,Total,,,766,636,1402,2,2,4
33,"GovernmentGirls Primary School,FaisalPark,Jaranwala (Male) (P)",,,Eshaq ullah,153130107,,505,,505,,,
"",,,,Abbas Park,153130108,,268,,268,,,
"",,,,Faisal Park,153130301,,353,,353,,,
"",,,,Faisal Park,153130302,,173,,173,,,
"",,,,Total,,,1299,,1299,3,0,3
34,"GovernmentGirls Primary School,FaisalPark,Jaranwala (Female) (P)",,,Eshaq ullah,153130107,,,412,412,,,
"",,,,Abbas Park,153130108,,,205,205,,,
"",,,,Faisal Park,153130301,,,277,277,,,
"",,,,Faisal Park,153130302,,,158,158,,,
"",,,,Total,,,,1052,1052,0,2,2
35,"Grid Station Wapda Islam Pura, Jaranwala(Male)(P)",,,Islam Pura,153130109,,921,,921,,,
"",,,,Islam Pura Kachi Abadi,153130110,,777,,777,,,
"",,,,Chak No. 127 /GB Nasrali,153130111,,5,,5,,,
"",,,,Total,,,1703,,1703,4,0,4
36,"Iqra GovernmentGirls Primary School, ShahJamat Park No.2 Islam Pura, Jaranwala(Female)(P)",,,Islam Pura,153130109,,,793,793,,,
"",,,,Islam Pura Kachi Abadi,153130110,,,740,740,,,
"",,,,Chak No. 127 /GB Nasrali,153130111,,,4,4,,,
"",,,,Total,,,,1537,1537,0,3,3
37,"Office of the Wapda  No.1 Jaranwala(Combined)  (P)",,,Shah Jamat Park,153130201,,5,4,9,,,
"",,,,Shah Jamat Park,153130202,,222,180,402,,,
"",,,,Shah Jamat Park,153130203,,483,401,884,,,
"",,,,Total,,,710,585,1295,2,1,3
38,"Office of the SDO WAPDA No.1 Islam PuraJaranwala (Male)(P)",,,Saifina Park,153130204,,338,,338,,,
"",,Grid Station,153130205,,11,,11,,,,,
"",,Saifnia Park,153130206,,194,,194,,,,,
"",,Saifnia Park,153130213,,121,,121,,,,,
"",,Saifnia Park,153130214,,309,,309,,,,,
"",,Total,,,973,,973,2,,2,,
"",,Saifia Park,153130204,,,255,255,,,,,
"",,Grid Station,153130205,,,12,12,,,,,
"",,Saifia Park,153130206,,,178,178,,,,,
"",,Saifia Park,153130213,,,186,186,,,,,
"",,Saifia Park,153130214,,,162,162,,,,,
"","Grid Station Wapda Islam Pura Jaranwala(Combined)  (P)",,,Ghousia Park,153130207,,128,128,128,,,
"",,,,Ghousia Park,153130208,,375,375,375,,,
"",,,,Ghousia Park,153130209,,313,313,313,,,
"",,,,Ghousia Park,153130210,,0,0,0,,,
"",,,,Benazir Park,153130211,,0,0,0,,,
"",,,,Benazir Park,153130212,,0,0,0,,,
"",,,,Total,,,816,816,816,2,2,4
41,"Government Girls Primary School, MohallaAnwara abad (Male)  (P)",,,"Chak No.128/GB/Anwarabad",153130303,,481,,481,,,
"",,,,Anwar Abad,153130304,,508,,508,,,
"",,,,Anwar Abad,153130305,,201,,201,,,
"",,,,Total,,,1190,,1190,2,0,2
42,"Government Girls Primary School, MohallaAnwara abad (Female)(P)",,,"Chak No.128/GB/Anwarabad",153130303,,,404,404,,,
"",,,,Anwar Abad,153130304,,,448,448,,,
"",,,,Anwar Abad,153130305,,,183,183,,,
"",,,,Total,,,,1035,1035,0,2,2
43,"Government Boys Primary School, MohallaAnwara abad (Male)           (P)",,,Anwar Abad,153130306,,284,,284,,,
"",,,,Anwar Abad,153130307,,220,,220,,,
"",,,,Anwar Abad,153130308,,347,,347,,,
"",,,,Anwar Abad,153130309,,151,,151,,,
"",,,,Total,,,1002,,1002,2,0,2
44,"Government Boys Primary School, MohallaAnwara abad (Female)(P)",,,Anwar Abad,153130306,,,222,222,,,
"",,,,Anwar Abad,153130307,,,202,202,,,
"",,,,Anwar Abad,153130308,,,257,257,,,
"",,,,Anwar Abad,153130309,,,137,137,,,
"",,,,Total,,,,818,818,0,2,2
45,"Cooprative Center Lahore Road Jaranwala(Combined) (P)",,,Anwar Abad,153130310,,207,207,207,,,
"",,,,Anwar Abad,153130311,,45,45,45,,,
"",,,,Anwar Abad,153130312,,272,272,272,,,
"",,,,Total,,,524,524,524,1,1,2
46,"Government Boys Primary School,Mustafabad Jaranwala (Male) (P)",,,Ismail Abad,153130401,,132,,132,,,
"",,,,Mustafabad,153130402,,345,,345,,,
"",,,,Sultan Park,153130403,,448,,448,,,
"",,,,Mustafabad,153130404,,667,,667,,,
"",,,,Total,,,1592,,1592,3,0,3
47,"Government Boys Primary School,Mustafabad Jaranwala (Female)( P )",,,Ismail Abad,153130401,,,115,115,,,
"",,,,Mustafabad,153130402,,,283,283,,,
"",,,,Sultan Park,153130403,,,392,392,,,
"",,,,Mustafabad,153130404,,,408,408,,,
"",,,,Total,,,,1198,1198,0,3,3
48,"Cold Storage Markeet Committee Jaranwala(Male) (P)",,,Chandi Garh Colony,153130405,,312,,312,,,
"",,,,Hussain Sugar Mills,153130406,,274,,274,,,
"",,,,"Muhammad Pura AhmadPark",153130407,,515,,515,,,
"",,,,Ahmad Park,153130408,,354,,354,,,
"",,,,Total,,,1455,,1455,3,0,3
49,"Office Union Council No.42 Ahmad ParkJaranwala (Female)  (P)",,,Chandi Garh Colony,153130405,,,270,270,,,
"",,,,Hussain Sugar Mills,153130406,,,292,292,,,
"",,,,"Muhammad Pura AhmadPark",153130407,,,438,438,,,
"",,,,Ahmad Park,153130408,,,293,293,,,
"",,,,Total,,,,1293,1293,0,3,3
50,"GovernmentGirls Middle School, ChakNo.128/GB (Male)(P)",,,Chak No.128/GB,153140101,,208,,208,,,
"",,Chak No.128/GB,153140102,,843,,843,,,,,
"",,Chak No.128/GB,153140103,,280,,280,,,,,
"",,Total,,,1331,,1331,3,0,3,,
"",,Chak No.128/GB,153140101,,,157,157,,,,,
"",,,,Chak No.128/GB,153140103,,,229,229,,,
"",,,,Total,,,,1085,1085,0,2,2
52,"GovernmentBoys Primary School, FarooqPark, Jaranwala (Combined)",,,Farooq Park,153140201,,596,554,1150,,,
"",,,,Total,,,596,554,1150,1,1,2
53,"( P )GovernmentBoys Primary School, FarooqPark, Jaranwala (Male)(P)",,,Farooq Park 128/RB,153140104,,507,,507,,,
"",,,,Mohallah Bilal Ganj,153140202,,947,,947,,,
"",,,,Total,,,1454,,1454,3,0,3
54,"GovernmentGirls Primary School, MohallaFarooq Park (Female) (P)",,,Farooq Park,153140104,,,453,453,,,
"",,,,Mohallah Bilal Ganj,153140202,,,780,780,,,
"",,,,Total,,,,1233,1233,0,3,3
55,"Government Degree College for BoysJaranwala  (Combined) (P)",,,Chak No.128/GB,153140203,,612,470,1082,,,
"",,,,Total,,,612,470,1082,1,1,2
56,"Government Degree College for BoysJaranwala  (Male) (P)",,,"Bashir Colony,Feroz Colony",153140204,,865,,865,,,
"",,,,Sajjad Park,153140205,,391,,391,,,
"",,,,Total,,,1256,,1256,3,0,3
57,"GovernmentDegree College for BoysJaranwala  (Female) (P)",,,"Bashir Colony,Feroz Colony",153140204,,,757,757,,,
"",,,,Sajjad Park,153140205,,,316,316,,,
"",,,,Total,,,,1073,1073,0,2,2
58,"GovernmentBoys Degree CollegeJaranwala  (Male)(P)",,,Chak No.128/GB,153140206,,329,,329,,,
"",,,,Chak No.128/GB,153140207,,760,,760,,,
"",,,,"Farook Park ChakNo.128/GB",153140208,,645,,645,,,
"",,,,Chak No.128/GB,153140209,,317,,317,,,
"",,,,Total,,,2051,,2051,4,0,4
59,"GovernmentBoys Degree College,Jaranwala  (Female)(P)",,,Chak No.128/GB,153140206,,,289,289,,,
"",,,,Chak No.128/GB,153140207,,,625,625,,,
"",,,,"Farook Park ChakNo.128/GB",153140208,,,529,529,,,
"",,,,Chak No.128/GB,153140209,,,273,273,,,
"",,,,Total,,,,1716,1716,0,4,4
60,"Office of the DDO,Building/Works andServices ,Jaranwala(Male)  (P)",,,Mehmood Colony,153140301,,708,,708,,,
"",,,,Ismail Colony,153140302,,322,,322,,,
"",,,,Ismail Colony,153140304,,312,,312,,,
"",,,,FaizPark,153140303,,198,,198,,,
"",,,,Total,,,1540,,1540,3,0,3
61,"SDO,Wapda  Office No. 3, Jaranwala(Female)  (P)",,,Mehmood Colony,153140301,,,573,573,,,
"",,,,Ismail Colony,153140302,,,301,301,,,
"",,,,Ismail Colony,153140304,,,250,250,,,
"",,,,Faiz Park,153140303,,,157,157,,,
"",,,,Total,,,,1281,1281,0,3,3
62,"Sub Office Market Committee, Grain Market,Jaranwala (Male) (P)",,,Rasheed Park,153140401,,503,,503,,,
"",,,,Rasheed Park,153140402,,374,,374,,,
"",,,,Rasheed Park,153140406,,232,,232,,,
"",,,,Rasheed Park,153140407,,167,,167,,,
"",,,,Rasheed Park,153140408,,164,,164,,,
"",,,,Total,,,1440,,1440,3,0,3
63,"GovernmentGirls Primary School, SaleemiPark Jaranwala   (Female) (P)",,,Rsheed Park,153140401,,,402,402,,,
"",,,,Rsheed Park,153140402,,,306,306,,,
"",,,,Rsheed Park,153140406,,,189,189,,,
"",,,,Rsheed Park,153140407,,,132,132,,,
"",,,,Rsheed Park,153140408,,,128,128,,,
"",,,,Total,,,,1157,1157,0,3,3
64,"Government M.C.Boys Primary School,No.2 Jaranwala  (Male)(P)",,,Muhammad Bibi Colony,153140403,,794,,794,,,
"",,Muhammad Bibi Colony,153140409,,307,,307,,,,,
"",,Muhammad Bibi Colony,153140410,,491,,491,,,,,
"",,Total,,,1592,,1592,3,0,3,,
"",Jaranwala (Female)  (P),,,Muhammad Bibi Colony,153140409,,,276,276,,,
"",,,,Muhammad Bibi Colony,153140410,,,362,362,,,
"",,,,Total,,,,1362,1362,0,3,3
66,"Government M.C.Boys Primary School,No.2 Jaranwala  (Combined)(P)",,,Muhammad Bibi Park,153140405,,1109,951,2060,,,
"",,,,Total,,,1109,951,2060,2,2,4
67,"Office of the Food Department PR CenterNear Godown  Jaranwala (Combined) (P)",,,Nawaz Colony,153140404,,208,169,377,,,
"",,,,Raza Abad Camp,153140501,,224,193,417,,,
"",,,,Raza Abad Camp,153140508,,221,187,408,,,
"",,,,Raza Abad Camp,153140509,,228,182,410,,,
"",,,,Total,,,881,731,1612,2,2,4
68,"GovernmentCollege of Technology forWomen  Jaranwala (Male) (P)",,,Lakar Mandi,153140502,,589,,589,,,
"",,,,Lakar Mandi,153140512,,14,,14,,,
"",,,,Lakar Mandi,153140513,,16,,16,,,
"",,,,Waryam Nagar,153140503,,281,,281,,,
"",,,,Waryam Nagar,153140510,,252,,252,,,
"",,,,Waryam Nagar,153140511,,234,,234,,,
"",,,,Total,,,1386,,1386,3,0,3
69,"GovernmentMC.Girls High School, CinemaChowk, Jaranwala  (Female)  (P)",,,Lakar Mandi,153140502,,,510,510,,,
"",,,,Lakar Mandi,153140512,,,18,18,,,
"",,,,Lakar Mandi,153140513,,,10,10,,,
"",,,,Waryam Nagar,153140503,,,188,188,,,
"",,,,Waryam Nagar,153140510,,,207,207,,,
"",,,,Waryam Nagar,153140511,,,292,292,,,
"",,,,Total,,,,1225,1225,0,3,3
70,"M.C.Dispencery Faisalabad Road,Jaranwala (Male)   (P)",,,Chamra Mandi,153140504,,493,,493,,,
"",,,,Chamra Mandi,153140505,,516,,516,,,
"",,,,Chamra Mandi,153140507,,555,,555,,,
"",,,,Lakar Mandi,153140506,,16,,16,,,
"",,,,Total,,,1580,,1580,3,0,3
71,"Government Girls High School, No.2,Jaranwala (Female) (P)",,,Chamra Mandi,153140504,,,442,442,,,
"",,,,Chamra Mandi,153140505,,,443,443,,,
"",,,,Chamra Mandi,153140507,,,430,430,,,
"",,,,Lakar Mandi,153140506,,,14,14,,,
"",,,,Total,,,,1329,1329,0,3,3
72,"Government Boys Primary School, ChakNo.109/RB-I      (Male)( P )",Chak No.109/RB,153020201,,,,368,,368,,,
