1,2,3,4,5,6,7,8,9,10,11,12,13
"",,ChakNo 111/JB,150060406,,,,264,0,264,,,
"",,Total,"1,065",0,"1,065",2,,2,,,,
139,"Government Girls High School,Chak No 111/JB Dholanwal(Female)",ChakNo 111/JB,150060404,,,,0,443,443,,,
"",,ChakNo 111/JB,150060405,,,,0,218,218,,,
"",,ChakNo 111/JB,150060406,,,,0,238,238,,,
"",,Total,0,899,899,,2,2,,,,
140,"111 Government Boys High School,Chak No 111/JB Dholanwal",ChakNo 111/JB,150060407,,,,734,604,1338,,,
"",,Total,734,604,"1,338",2,1,3,,,,
141,"Government Primary School, ChakNo 105/JB (Combined)",ChakNo 105/JB,150060408,,,,620,464,1084,,,
"",,Total,620,464,"1,084",1,1,2,,,,
142,"Government Boys HigherSecoundary School, Chak No104/JB (Male)",Chak No 104/JB,150060501,,,,819,0,819,,,
"",,Chak No 104/JB,150060502,,,,646,0,646,,,
"",,Total,1465,0,1465,3,,3,,,,
143,"Government Boys HigherSecoundary School, Chak No104/JB (Female)",Chak No 104/JB,150060501,,,,0,626,626,,,
"",,Chak No 104/JB,150060502,,,,0,512,512,,,
"",,Total,0,1138,1138,,2,2,,,,
144,"Government Boys HigherSecoundary School, Chak No104/JB (Male)",Chak No 104/JB,150060503,,,,907,0,907,,,
"",,Chak No 104/JB,150060504,,,,197,0,197,,,
"",,Chak No 104/JB,150060505,,,,279,0,279,,,
"",,Total,"1,383",0,"1,383",3,,3,,,,
145,"Government Girls ElementarySchool, Chak No 104/JB (Female)",Chak No 104/JB,150060503,,,,0,729,729,,,
"",,Chak No 104/JB,150060504,,,,0,164,164,,,
"",,Chak No 104/JB,150060505,,,,0,162,162,,,
"",,Total,0,"1,055","1,055",,2,2,,,,
146,"Govt. Boys Elementary School,Chak No 1/JB (Male)",Chak No 1/JB,150060506,,,,583,0,583,,,
"",,Chak No 1/JB,150060507,,,,497,0,497,,,
"",,Chak No 1/JB,150060511,,,,223,0,223,,,
"",,Total,"1,303",0,"1,303",3,,3,,,,
147,"Govt. Girls Elementary School, ChakNo 1/JB (Female)",Chak No 1/JB,150060506,,,,0,462,462,,,
"",,Chak No 1/JB,150060507,,,,0,381,381,,,
"",,Chak No 1/JB,150060511,,,,0,220,220,,,
"",,Total,0,"1,063","1,063",0,2,2,,,,
148,"Govt. Boys Primary School, ChakNo 112/JB (Male)",Chak No 112/JB,150060508,,,,496,0,496,,,
"",,Chak No 112/JB,150060509,,,,568,0,568,,,
"",,Chak No 112/JB,150060510,,,,660,0,660,,,
"",,Total,"1,724",0,"1,724",4,0,4,,,,
149,"Government Girls Middle School,Chak No 112/JB (Female)",Chak No 112/JB,150060508,,,,0,415,415,,,
"",,Chak No 112/JB,150060509,,,,0,414,414,,,
"",,Chak No 112/JB,150060510,,,,0,480,480,,,
"",,Total,0,"1,309","1,309",,2,2,,,,
150,"Govt. Boys High School, Chak No.117/JB Dhanolah (Male)",ChakNo 117/JB,150060921,,,,"1,657",0,1657,,,
"",,Total,,1657,0,1657,4,,4,,,
151,"Govt. Boys High School, Chak No.117/JB Dhanolah (Female)",ChakNo 117/JB,150060921,,,,0,"1,341",1341,,,
Total,,0,1341,1341,,3,3,,,,,
"",117/JB Dhanolah (Combined),ChakNo 196/JB,150060917,,,,86,125,211,,,
"",,ChakNo 196/JB,150060918,,,,263,255,518,,,
"",,ChakNo 196/JB,150060919,,,,77,14,91,,,
"",,ChakNo 196/JB,150060920,,,,93,52,145,,,
"",,Total,,612,526,"1,138",2,1,3,,,
153,"Govt. Boys High School, Chak No.117/JB Dhanolah (Combined)",ChakNo 117/JB,150060922,,,,34,29,63,,,
"",,ChakNo 117/JB,150060923,,,,61,37,98,,,
"",,ChakNo 117/JB,150060924,,,,29,25,54,,,
"",,ChakNo 117/JB,150060925,,,,30,31,61,,,
"",,ChakNo 117/JB,150060926,,,,254,308,562,,,
"",,ChakNo 117/JB,150060927,,,,150,79,229,,,
"",,Total,,558,509,"1,067",1,1,2,,,
154,"Govt. Boys High School, Chak No.117/JB Dhanolah (Male)",ChakNo 117/JB,150060928,,,,848,0,848,,,
"",,ChakNo 117/JB,150060929,,,,126,0,126,,,
"",,ChakNo 117/JB,150060930,,,,84,0,84,,,
"",,ChakNo 117/JB,150060931,,,,90,0,90,,,
"",,Total,,"1,148",0,"1,148",3,,3,,,
155,"Govt. Boys High School, Chak No.117/JB Dhanolah (Female)",ChakNo 117/JB,150060928,,,,0,745,745,,,
"",,ChakNo 117/JB,150060929,,,,0,144,144,,,
"",,ChakNo 117/JB,150060930,,,,0,31,31,,,
"",,ChakNo 117/JB,150060931,,,,0,72,72,,,
"",,Total,,0,992,992,,2,2,,,
156,"Govt. Boys High School, Chak No.117/JB Dhanolah (Male)",ChakNo 117/JB,150060932,,,,257,0,257,,,
"",,ChakNo 117/JB,150060933,,,,412,0,412,,,
"",,ChakNo 117/JB,150060934,,,,494,0,494,,,
"",,Total,,"1,163",0,"1,163",2,0,2,,,
157,"Govt. Boys High School, Chak No.117/JB Dhanolah (Female)",ChakNo 117/JB,150060932,,,,0,174,174,,,
"",,ChakNo 117/JB,150060933,,,,0,307,307,,,
"",,ChakNo 117/JB,150060934,,,,0,314,314,,,
"",,Total,,0,795,795,0,2,2,,,
158,"Govt. Boys High School, Chak No.117/JB Dhanolah (Combined)",ChakNo 117/JB,150060935,,,,155,108,263,,,
"",,ChakNo 117/JB,150060936,,,,201,123,324,,,
"",,ChakNo 117/JB,150060937,,,,142,68,210,,,
"",,ChakNo 117/JB,150060938,,,,155,109,264,,,
"",,ChakNo 117/JB,150060939,,,,47,55,102,,,
"",,ChakNo 117/JB,150060940,,,,77,39,116,,,
"",,Total,,777,502,"1,279",2,1,3,,,
159,"Government Boys Primary School,Chak No. 196/RB (Male) Sharki",ChakNo 196/RB,150060901,,,,266,0,266,,,
"",,ChakNo 196/RB,150060902,,,,220,0,220,,,
"",,ChakNo 196/RB,150060903,,,,522,0,522,,,
"",,ChakNo 196/RB,150060904,,,,313,0,313,,,
"",,Total,,1321,0,1321,3,,3,,,
160,"Govt. Girls Elementray School, ChakNo. 196/RB (Female) Sharki",ChakNo 196/RB,150060901,,,,0,252,252,,,
"",,ChakNo 196/RB,150060902,,,,0,180,180,,,
"",,ChakNo 196/RB,150060903,,,,0,510,510,,,
"",,ChakNo 196/RB,150060904,,,,0,297,297,,,
"",,Total,,0,1239,1239,,3,3,,,
161,"Govt. Boys Elementry School, ChakNo. 196/RB Gharbi (Male)",ChakNo 196/RB,150060905,,,,651,0,651,,,
"",,ChakNo 196/RB,150060906,,,,321,0,321,,,
"",,ChakNo 196/RB,150060909,,,,227,0,227,,,
"",,ChakNo 196/RB,150060910,,,,211,0,211,,,
"",,Total,,1410,0,1410,3,,3,,,
162,"Govt. Girls High School, Chak No.196/RB Gharbi (Female)",ChakNo 196/RB,150060905,,,,0,577,577,,,
ChakNo 196/RB,150060906,,,,0,305,305,,,,,
ChakNo 196/RB,150060909,,,,0,198,198,,,,,
ChakNo 196/RB,150060910,,,,0,135,135,,,,,
Total,,0,1215,1215,,3,3,,,,,
"",No. 196/RB Gharbi (Male),ChakNo 196/RB,150060908,,,,453,0,453,,,
"",,Total,,"1,214",0,"1,214",3,0,3,,,
164,"Govt. Boys Elementry School, ChakNo. 196/RB Gharbi (Female)",ChakNo 196/RB,150060907,,,,0,678,678,,,
"",,ChakNo 196/RB,150060908,,,,0,359,359,,,
"",,Total,,0,"1,037","1,037",0,2,2,,,
165,"Post office Millat Town, Chak No.196 RB, Faisalabad (Male)",ChakNo 196/RB,150060911,,,,110,0,110,,,
"",,ChakNo 196/RB,150060912,,,,260,0,260,,,
"",,ChakNo 196/RB,150060913,,,,271,0,271,,,
"",,ChakNo 196/RB,150060914,,,,329,0,329,,,
"",,ChakNo 196/RB,150060915,,,,117,0,117,,,
"",,Total,,"1,087",0,"1,087",2,0,2,,,
166,"MC Girls Elementary School,Lyallpur Colony, Chak No. 196/RB(Female) (T)",ChakNo 196/RB,150060911,,,,0,115,115,,,
"",,ChakNo 196/RB,150060912,,,,0,223,223,,,
"",,ChakNo 196/RB,150060913,,,,0,238,238,,,
"",,ChakNo 196/RB,150060914,,,,0,181,181,,,
"",,ChakNo 196/RB,150060915,,,,0,20,20,,,
"",,Total,,0,777,777,0,2,2,,,
167,"Post office Millat Town, Chak No.196 RB, Faisalabad (Combined)",ChakNo 196/RB,150060941,,,,103,67,170,,,
"",,ChakNo 196/RB,150060942,,,,87,171,258,,,
"",,ChakNo 196/RB,150060943,,,,123,55,178,,,
"",,ChakNo 196/RB,150060944,,,,19,91,110,,,
"",,ChakNo 196/RB,150060945,,,,107,139,246,,,
"",,ChakNo 196/RB,150060946,,,,37,208,245,,,
"",,Total,,476,731,"1,207",1,2,3,,,
168,"Post office Millat Town, Chak No.196 RB, Faisalabad (Combined)",ChakNo 196/RB,150060947,,,,208,48,256,,,
"",,ChakNo 196/RB,150060948,,,,57,56,113,,,
"",,ChakNo 196/RB,150060949,,,,325,295,620,,,
"",,ChakNo 196/RB,150060950,,,,90,63,153,,,
"",,Total,,680,462,"1,142",1,1,2,,,
169,"Post office Millat Town, Chak No.196 RB, Faisalabad (Combined)",ChakNo 196/RB,150060951,,,,72,11,83,,,
ChakNo 196/RB,150060952,,,,140,85,225,,,,,
ChakNo 196/RB,150060953,,,,68,49,117,,,,,
ChakNo 196/RB,150060954,,,,123,61,184,,,,,
ChakNo 196/RB,150060955,,,,70,47,117,,,,,
ChakNo 196/RB,150060956,,,,67,34,101,,,,,
ChakNo 196/RB,150060957,,,,149,108,257,,,,,
Total,,689,395,"1,084",1,1,2,,,,,
"Sr.No."
In Case of Rural Areas,,"In Case of UrbanAreas",,"Serial No.ofVoters onthe ElectoralRolls in caseElectoralArea isBifurcated","Number ofVotersAssigned totbePollingStations",,,"Number ofPollingBooths",,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"Government. Boys PrimarySchool Chak No.137/RBPaharri Pur (Combined)Permanent","Chak No.137/ RB  PaharriPur",152021001,,,,271,221,492,,,
"",,"Chak No.137/ RB  PaharriPur",152021002,,,,324,260,584,,,
"",,Total,,,,,595,481,1076,1,1,2
2,"Government. Girls  PrimarySchool Chak No.137/RBUdhodata (Combined)Permanent","Chak No.137/ RBUdhodata",152021003,,,,324,243,567,,,
"",,"Chak No.137/ RBUdhodata",152021004,,,,242,181,423,,,
"",,Total,,,,,566,424,990,1,1,2
3,"Government. Girls  HighSchool Chak No.124/RBParoopiyan (Male)Permanent",Chak No.124/ RB,152021007,,,,714,,714,,,
"",,Chak No.124/ RB,152021008,,,,323,,323,,,
"",,Total,,,,,1037,0,1037,2,,2
4,"171 Government. GirlsHigh School ChakNo.124/RB Paroopiyan(FeMale) Permanent",Chak No.124/ RB,152021007,,,,,638,638,,,
"",,Chak No.124/ RB,152021008,,,,,217,217,,,
"",,Total,,,,,,855,855,,2,2
5,"Government Boys PrimarySchool Chak No.124/RBBahlol Pur Khurd(Combined) Permanent","Chak No.124/ RB BahlolPur Khurd",152021009,,,,348,273,621,,,
"",,Total,,,,,348,273,621,1,1,2
6,"Government Girls MiddleSchool Chak No.47/RB(Male) Permanent",Chak No.47/ RB,152021005,,,,295,,295,,,
"",,Chak No.47/ RB,152021006,,,,741,,741,,,
"",,Total,,,,,1036,0,1036,2,,2
7,"174 Government GirlsMiddle School ChakNo.47/RB (FeMale)Permanent",Chak No.47/ RB,152021005,,,,,253,253,,,
"",,Chak No.47/ RB,152021006,,,,,561,561,,,
"",,Total,,,,,,814,814,,2,2
8,"Government Girls MiddleSchool Chak No 44/JB(Combined) Permanent",Chak No.44/JB,152020207,,,,586,373,959,,,
"",,Chak No.44/JB,152020208,,,,497,297,794,,,
"",,Total,,,,,1083,670,1753,2,2,4
"",,Chak No.42/JB,152020202,,,,177,134,311,,,
"",,Total,,,,,805,599,1404,2,1,3
10,"Government.GirlsElementary School -II  ChakNo 42/JB Bar  (Combined)Permanent",Chak No.42/JB,152020203,,,,482,373,855,,,
"",,Chak No.42/JB,152020204,,,,406,314,720,,,
"",,Total,,,,,888,687,1575,2,2,4
11,"Government. Boys  PrimarySchool  Chak No 43/JB(Combined) Permanent",Chak No.43/JB,152020205,,,,314,230,544,,,
"",,Chak No.43/JB,152020206,,,,439,297,736,,,
"",,Total,,,,,753,527,1280,2,1,3
12,"Government Boys  PrimarySchool Chak No.471/JB(Combined) Permanent",Chak No.471/JB,152020209,,,,128,74,202,,,
"",,Chak No.472/JB,152020210,,,,175,116,291,,,
"",,Total,,,,,303,190,493,1,1,2
13,"Government Girls HighSchool Chak No.133/RB(Male) Permanent",Chak No.133/RB,152020403,,,,509,,509,,,
"",,Chak No.133/RB,152020404,,,,655,,655,,,
